scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
7,,,1.0,1123.8,484.135,0.7099999785423279,1068.276,412.542,0.6639999747276306,995.927,364.705,0.5220000147819519,,,1.0,,,,,,,,,,,,,,,
8,,,1.0,1123.859,484.183,0.7139999866485596,1068.276,412.542,0.7049999833106995,995.944,364.703,0.5270000100135803,,,1.0,,,,,,,,,,,,,,,
9,1211.531,420.778,0.8460000157356262,1123.907,484.185,0.6520000100135803,1068.34,412.542,0.6949999928474426,995.974,364.698,0.5070000290870667,,,1.0,,,,,,,,,,,,,,,
10,,,1.0,1123.907,484.185,0.7179999947547913,1068.347,412.57,0.6899999976158142,996.018,364.69,0.5099999904632568,,,1.0,,,,,,,,,,,,,,,
11,1195.437,396.171,0.703000009059906,1123.907,484.185,0.6639999747276306,1068.369,412.595,0.7300000190734863,996.088,364.63,0.527999997138977,,,1.0,,,,,,,,,,,,,,,
12,1195.437,404.018,0.7699999809265137,1123.858,483.953,0.7440000176429749,1068.369,412.638,0.7540000081062317,1003.9,364.305,0.5059999823570251,,,1.0,,,,,,,,,,,,,,,
13,1195.437,405.288,0.7900000214576721,1123.652,483.8,0.7609999775886536,1068.34,412.722,0.7639999985694885,1003.9,364.279,0.5170000195503235,,,1.0,,,,,,,,,,,,,,,
14,1188.342,405.288,0.746999979019165,1123.652,483.8,0.7639999985694885,1067.777,419.424,0.8080000281333923,1003.9,364.279,0.5130000114440918,,,1.0,,,,,,,,,,,,,,,
15,1188.114,412.764,0.6729999780654907,1123.652,483.8,0.781000018119812,1067.777,419.424,0.8069999814033508,1003.9,364.274,0.5180000066757202,,,1.0,,,,,,,,,,,,,,,
16,1179.95,420.866,0.7599999904632568,1123.655,483.927,0.7630000114440918,1067.777,419.424,0.7820000052452087,1003.925,364.268,0.5379999876022339,,,1.0,,,,,,,,,,,,,,,
17,1179.783,427.854,0.8029999732971191,1123.655,484.01,0.7580000162124634,1068.381,412.888,0.753000020980835,1003.925,364.109,0.5550000071525574,,,1.0,,,,,,,,,,,,,,,
18,1179.632,436.085,0.8220000267028809,1123.655,484.162,0.7360000014305115,1068.381,412.859,0.7549999952316284,1003.887,356.854,0.5479999780654907,,,1.0,,,,,,,,,,,,,,,
19,1171.945,437.042,0.7609999775886536,1115.994,484.61,0.7120000123977661,1068.381,412.837,0.7480000257492065,1003.727,356.675,0.5720000267028809,,,1.0,,,,,,,,,,,,,,,
20,1171.945,438.553,0.8259999752044678,1115.994,484.61,0.7250000238418579,1068.209,412.83,0.7390000224113464,1003.617,356.205,0.578000009059906,,,1.0,,,,,,,,,,,,,,,
21,1171.945,438.81,0.8169999718666077,1115.994,484.61,0.7329999804496765,1068.209,412.821,0.7369999885559082,1003.537,356.205,0.5910000205039978,,,1.0,,,,,,,,,,,,,,,
22,,,1.0,1115.994,484.565,0.7329999804496765,1068.203,412.81,0.7260000109672546,1003.503,356.205,0.5950000286102295,,,1.0,,,,,,,,,,,,,,,
23,,,1.0,1115.994,484.56,0.7350000143051147,1068.209,412.8,0.7250000238418579,1003.537,356.205,0.5860000252723694,,,1.0,,,,,,,,,,,,,,,
24,,,1.0,1116.002,484.534,0.7269999980926514,1068.203,412.795,0.7200000286102295,1003.537,356.205,0.5950000286102295,,,1.0,,,,,,,,,,,,,,,
25,,,1.0,1116.002,484.534,0.7250000238418579,1068.198,412.784,0.7239999771118164,995.329,356.527,0.5879999995231628,,,1.0,,,,,,,,,,,,,,,
26,,,1.0,1116.032,484.534,0.7360000014305115,1068.198,412.766,0.7229999899864197,1003.6,356.082,0.5740000009536743,,,1.0,,,,,,,,,,,,,,,
27,,,1.0,1116.128,484.542,0.7419999837875366,1068.2,412.765,0.7239999771118164,1003.6,356.082,0.5509999990463257,,,1.0,,,,,,,,,,,,,,,
28,1170.989,428.268,0.777999997138977,1116.128,484.589,0.7599999904632568,1068.198,412.766,0.7239999771118164,1003.742,356.527,0.5690000057220459,,,1.0,,,,,,,,,,,,,,,
29,1171.91,428.268,0.7400000095367432,1116.128,484.598,0.7580000162124634,1068.19,412.784,0.7160000205039978,1003.747,356.546,0.5410000085830688,,,1.0,,,,,,,,,,,,,,,
30,1179.891,428.268,0.7419999837875366,1115.95,484.676,0.7649999856948853,1068.169,412.766,0.3059999942779541,,,1.0,,,1.0,,,,,,,,,,,,,,,
31,1187.279,420.009,0.6729999780654907,1115.866,484.684,0.7689999938011169,1068.16,412.765,0.3100000023841858,,,1.0,,,1.0,,,,,,,,,,,,,,,
32,1187.606,419.393,0.7580000162124634,1115.848,484.691,0.7710000276565552,1068.16,412.74,0.7170000076293945,995.325,356.546,0.5429999828338623,,,1.0,,,,,,,,,,,,,,,
33,1187.606,419.393,0.6830000281333923,1115.825,484.741,0.7649999856948853,1068.165,412.724,0.7139999866485596,995.325,356.546,0.5370000004768372,,,1.0,,,,,,,,,,,,,,,
34,1187.279,420.009,0.7139999866485596,1115.777,484.741,0.7649999856948853,1068.167,412.724,0.7129999995231628,995.325,356.546,0.5370000004768372,,,1.0,,,,,,,,,,,,,,,
35,1179.87,436.401,0.6380000114440918,1115.755,484.741,0.7670000195503235,1068.165,412.724,0.7129999995231628,995.325,356.534,0.5389999747276306,,,1.0,,,,,,,,,,,,,,,
36,1179.87,437.124,0.7210000157356262,1115.743,484.697,0.7699999809265137,1068.165,412.729,0.7149999737739563,995.323,356.524,0.5320000052452087,,,1.0,,,,,,,,,,,,,,,
37,1179.819,437.124,0.718999981880188,1115.726,484.697,0.7710000276565552,1068.163,412.732,0.7160000205039978,995.323,356.524,0.5320000052452087,,,1.0,,,,,,,,,,,,,,,
38,1179.819,437.124,0.7699999809265137,1115.737,484.678,0.765999972820282,1068.141,412.732,0.7170000076293945,995.323,356.524,0.531000018119812,,,1.0,,,,,,,,,,,,,,,
39,1180.176,436.528,0.7450000047683716,1115.726,484.659,0.7699999809265137,1068.027,412.756,0.2759999930858612,,,1.0,,,1.0,,,,,,,,,,,,,,,
40,1180.267,428.13,0.7639999985694885,1115.714,484.337,0.7419999837875366,1059.471,476.365,0.6600000262260437,1003.957,356.063,0.5640000104904175,,,1.0,,,,,,,,,,,,,,,
41,1180.27,428.057,0.7770000100135803,1115.706,484.303,0.7519999742507935,1059.471,476.365,0.33000001311302185,,,1.0,,,1.0,,,,,,,,,,,,,,,
42,1180.292,427.989,0.7799999713897705,1115.706,484.289,0.75,1068.018,412.685,0.32899999618530273,,,1.0,,,1.0,,,,,,,,,,,,,,,
43,1186.788,405.362,0.7319999933242798,1115.706,484.289,0.7490000128746033,1068.017,412.682,0.6620000004768372,956.468,356.414,0.3840000033378601,,,1.0,,,,,,,,,,,,,,,
44,1187.106,405.362,0.7260000109672546,1115.726,484.229,0.7440000176429749,1068.018,412.681,0.6610000133514404,956.468,356.414,0.3840000033378601,,,1.0,,,,,,,,,,,,,,,
45,1187.195,405.362,0.7110000252723694,1115.746,484.223,0.7419999837875366,1068.019,412.68,0.6600000262260437,956.468,356.414,0.3840000033378601,,,1.0,,,,,,,,,,,,,,,
46,1187.106,412.234,0.6809999942779541,1115.785,484.213,0.7400000095367432,1068.018,412.68,0.6589999794960022,956.468,356.414,0.3840000033378601,,,1.0,,,,,,,,,,,,,,,
47,1187.106,412.599,0.7300000190734863,1115.785,484.171,0.7409999966621399,1068.019,412.68,0.6620000004768372,956.468,356.413,0.5600000023841858,,,1.0,,,,,,,,,,,,,,,
48,1180.105,428.123,0.7839999794960022,1115.789,484.171,0.7350000143051147,1068.019,412.685,0.6620000004768372,956.468,356.413,0.382999986410141,,,1.0,,,,,,,,,,,,,,,
49,1180.002,428.15,0.8019999861717224,1115.795,484.171,0.7409999966621399,1068.017,412.687,0.6620000004768372,956.468,356.413,0.382999986410141,,,1.0,,,,,,,,,,,,,,,
50,1179.798,428.172,0.7570000290870667,1115.795,484.224,0.7289999723434448,1068.017,412.7,0.6650000214576721,956.468,356.413,0.3840000033378601,,,1.0,,,,,,,,,,,,,,,
51,1179.798,437.119,0.7559999823570251,1115.795,484.224,0.734000027179718,1068.013,412.719,0.6690000295639038,956.469,356.413,0.382999986410141,,,1.0,,,,,,,,,,,,,,,
52,1172.495,444.186,0.8130000233650208,1115.795,484.224,0.7260000109672546,1068.003,412.736,0.6620000004768372,1003.991,356.413,0.5580000281333923,,,1.0,,,,,,,,,,,,,,,
53,1172.495,444.879,0.7540000081062317,1115.917,483.881,0.7260000109672546,1052.122,476.059,0.3019999861717224,,,1.0,,,1.0,,,,,,,,,,,,,,,
54,1180.202,460.723,0.492000013589859,1115.661,476.739,0.7730000019073486,1052.122,476.059,0.3449999988079071,,,1.0,,,1.0,,,,,,,,,,,,,,,
55,1180.476,468.375,0.6449999809265137,1108.208,475.85,0.7200000286102295,1052.048,476.079,0.41200000047683716,,,1.0,,,1.0,,,,,,,,,,,,,,,
56,1180.202,485.304,0.6639999747276306,1108.195,475.85,0.7310000061988831,1052.048,476.059,0.4269999861717224,,,1.0,,,1.0,,,,,,,,,,,,,,,
57,1180.476,491.59,0.7720000147819519,1108.195,475.85,0.7390000224113464,1052.045,476.059,0.24199999868869781,,,1.0,,,1.0,,,,,,,,,,,,,,,
58,1219.08,499.771,0.4880000054836273,1108.14,475.808,0.7300000190734863,1052.045,476.104,0.7289999723434448,1003.491,356.007,0.6259999871253967,,,1.0,,,,,,,,,,,,,,,
59,1219.08,500.062,0.753000020980835,1107.959,475.578,0.7179999947547913,1051.732,476.108,0.2329999953508377,,,1.0,,,1.0,,,,,,,,,,,,,,,
60,1211.769,499.771,0.7680000066757202,1100.563,469.342,0.7319999933242798,1051.732,476.108,0.28600001335144043,,,1.0,,,1.0,,,,,,,,,,,,,,,
61,1211.769,500.332,0.6480000019073486,1100.514,469.299,0.7379999756813049,1051.729,476.123,0.29100000858306885,,,1.0,,,1.0,,,,,,,,,,,,,,,
62,1196.08,500.332,0.6949999928474426,1100.26,468.996,0.7720000147819519,1051.72,476.108,0.3930000066757202,,,1.0,,,1.0,,,,,,,,,,,,,,,
63,1195.529,500.332,0.6779999732971191,1100.191,468.824,0.7609999775886536,1051.594,468.454,0.1889999955892563,,,1.0,,,1.0,,,,,,,,,,,,,,,
64,1188.614,500.332,0.5,1099.888,468.534,0.7590000033378601,1051.594,467.922,0.1860000044107437,,,1.0,,,1.0,,,,,,,,,,,,,,,
65,1187.843,508.797,0.6819999814033508,1092.07,468.212,0.7639999985694885,1051.594,467.713,0.2919999957084656,,,1.0,,,1.0,,,,,,,,,,,,,,,
66,1179.44,516.82,0.7570000290870667,1092.07,467.69,0.7379999756813049,1061.141,402.67,0.625,955.477,347.931,0.5609999895095825,,,1.0,,,,,,,,,,,,,,,
67,1147.447,516.822,0.5019999742507935,1092.07,459.578,0.7269999980926514,1067.442,396.682,0.7670000195503235,955.543,347.947,0.6079999804496765,,,1.0,,,,,,,,,,,,,,,
68,1139.042,524.105,0.4300000071525574,1092.07,459.546,0.7350000143051147,1067.569,388.477,0.7179999947547913,987.979,347.947,0.527999997138977,,,1.0,,,,,,,,,,,,,,,
69,1124.174,540.416,0.6589999794960022,1092.111,459.546,0.7250000238418579,1067.539,388.373,0.7929999828338623,987.979,347.931,0.5270000100135803,,,1.0,,,,,,,,,,,,,,,
70,1115.387,540.699,0.7120000123977661,1092.111,459.56,0.7289999723434448,1067.539,388.097,0.8080000281333923,987.687,340.564,0.5419999957084656,,,1.0,,,,,,,,,,,,,,,
71,1107.475,547.511,0.6290000081062317,1092.111,459.578,0.6919999718666077,1067.562,388.058,0.781000018119812,987.763,339.66,0.5230000019073486,,,1.0,,,,,,,,,,,,,,,
72,1091.15,548.313,0.4189999997615814,1092.109,459.688,0.6629999876022339,1067.562,388.058,0.7870000004768372,987.763,332.168,0.5289999842643738,,,1.0,,,,,,,,,,,,,,,
73,1075.422,563.303,0.7950000166893005,1092.109,459.941,0.6470000147819519,1067.539,388.095,0.7829999923706055,987.731,332.156,0.5099999904632568,1020.341,275.529,0.4259999990463257,,,,,,,,,,,,,,,
74,1075.264,563.516,0.37400001287460327,1091.845,459.948,0.5529999732971191,1067.55,388.097,0.7789999842643738,987.687,332.142,0.5220000147819519,1028.516,283.036,0.4350000023841858,,,,,,,,,,,,,,,
75,1074.964,563.68,0.3490000069141388,1091.048,468.107,0.5759999752044678,1067.55,388.122,0.7850000262260437,987.731,332.095,0.5429999828338623,,,1.0,,,,,,,,,,,,,,,
76,1074.964,563.68,0.4399999976158142,1090.832,468.107,0.5640000104904175,1067.55,388.15,0.7929999828338623,987.731,332.083,0.5260000228881836,844.074,371.545,0.367000013589859,,,,,,,,,,,,,,,
77,1074.899,563.867,0.5220000147819519,1090.629,468.107,0.6069999933242798,1067.663,388.15,0.7879999876022339,995.206,325.183,0.5870000123977661,844.085,371.556,0.36800000071525574,,,,,,,,,,,,,,,
78,1074.899,564.053,0.5640000104904175,1090.629,467.901,0.5960000157356262,1067.677,388.15,0.7879999876022339,995.206,325.167,0.6259999871253967,844.116,371.599,0.37299999594688416,,,,,,,,,,,,,,,
79,1075.374,564.433,0.6499999761581421,1090.629,467.794,0.6039999723434448,1067.762,388.15,0.7879999876022339,995.206,325.105,0.640999972820282,,,1.0,,,,,,,,,,,,,,,
80,1075.374,564.433,0.6620000004768372,1090.909,467.774,0.6679999828338623,1068.455,380.72,0.7480000257492065,987.867,324.751,0.5730000138282776,1004.76,267.846,0.515999972820282,,,,,,,,,,,,,,,
81,1075.323,564.433,0.6420000195503235,1090.909,467.774,0.6759999990463257,1068.455,380.688,0.746999979019165,987.843,324.708,0.5659999847412109,1004.76,267.857,0.515999972820282,,,,,,,,,,,,,,,
82,1075.323,564.049,0.5789999961853027,1090.909,467.702,0.6729999780654907,1068.455,380.612,0.746999979019165,987.834,324.678,0.5609999895095825,1004.76,267.858,0.5099999904632568,,,,,,,,,,,,,,,
83,1074.878,563.716,0.5009999871253967,1090.872,467.664,0.6620000004768372,1068.448,380.58,0.7429999709129333,987.816,324.678,0.5759999752044678,1004.744,267.858,0.5080000162124634,,,,,,,,,,,,,,,
84,1074.706,563.367,0.43299999833106995,1090.872,467.627,0.6579999923706055,1068.444,380.578,0.7429999709129333,987.785,324.678,0.5709999799728394,1004.71,267.858,0.5090000033378601,,,,,,,,,,,,,,,
85,1074.706,563.367,0.4399999976158142,1090.872,467.625,0.6629999876022339,1068.424,380.578,0.7429999709129333,979.832,325.023,0.5799999833106995,1004.71,267.858,0.5080000162124634,,,,,,,,,,,,,,,
86,1074.706,563.367,0.41100001335144043,1090.872,467.623,0.6629999876022339,1068.423,380.58,0.7429999709129333,979.832,325.023,0.5799999833106995,1004.71,267.858,0.5080000162124634,,,,,,,,,,,,,,,
87,,,1.0,1090.872,467.625,0.6650000214576721,1068.423,380.58,0.7459999918937683,979.832,325.023,0.5849999785423279,,,1.0,,,,,,,,,,,,,,,
88,1074.508,563.036,0.41999998688697815,1090.872,467.627,0.6639999747276306,1068.422,380.582,0.7459999918937683,987.745,324.49,0.5740000009536743,1004.69,267.856,0.5049999952316284,,,,,,,,,,,,,,,
89,1074.526,563.208,0.2930000126361847,1090.856,467.636,0.6610000133514404,1068.42,380.582,0.746999979019165,987.745,324.49,0.5740000009536743,1004.69,267.856,0.5049999952316284,,,,,,,,,,,,,,,
90,1074.526,563.241,0.24899999797344208,1090.853,467.636,0.6620000004768372,1068.418,380.583,0.746999979019165,987.753,324.49,0.5730000138282776,1004.7,267.858,0.5109999775886536,,,,,,,,,,,,,,,
91,1074.508,563.241,0.23600000143051147,1090.853,467.639,0.6579999923706055,1068.418,380.583,0.746999979019165,987.753,324.49,0.5730000138282776,1004.7,267.858,0.5109999775886536,,,,,,,,,,,,,,,
92,1074.395,563.413,0.4339999854564667,1090.853,467.65,0.6579999923706055,1068.418,380.583,0.746999979019165,987.753,324.507,0.5720000267028809,1004.717,267.865,0.5149999856948853,,,,,,,,,,,,,,,
93,1067.627,564.064,0.5709999799728394,1090.852,467.657,0.656000018119812,1068.383,380.564,0.7429999709129333,979.767,325.102,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
94,1067.593,564.085,0.6290000081062317,1090.852,467.657,0.6600000262260437,1068.383,380.564,0.7429999709129333,979.767,325.102,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
95,1067.411,564.085,0.6209999918937683,1090.841,467.657,0.6539999842643738,1068.38,380.559,0.7400000095367432,979.767,325.103,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
96,1067.411,564.064,0.6629999876022339,1090.804,467.63,0.656000018119812,1068.38,380.558,0.7400000095367432,979.767,325.119,0.6010000109672546,,,1.0,,,,,,,,,,,,,,,
97,1067.411,564.161,0.6370000243186951,1090.795,467.63,0.6570000052452087,1068.38,380.558,0.7400000095367432,979.767,325.119,0.6010000109672546,,,1.0,,,,,,,,,,,,,,,
98,1076.035,564.161,0.34200000762939453,1090.795,467.619,0.6520000100135803,1068.38,380.558,0.7400000095367432,979.716,325.141,0.6029999852180481,,,1.0,,,,,,,,,,,,,,,
99,,,1.0,1090.795,467.615,0.6579999923706055,1068.38,380.558,0.7400000095367432,979.716,325.141,0.6029999852180481,,,1.0,,,,,,,,,,,,,,,
100,1067.624,564.297,0.46299999952316284,1091.773,459.813,0.5440000295639038,1067.642,387.296,0.7950000166893005,979.632,325.141,0.5580000281333923,851.457,371.941,0.4000000059604645,,,,,,,,,,,,,,,
101,,,1.0,1091.815,459.804,0.5450000166893005,1067.64,387.296,0.7960000038146973,979.631,325.16,0.5590000152587891,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
102,,,1.0,1091.817,459.801,0.5460000038146973,1067.64,387.296,0.7950000166893005,979.631,325.162,0.5590000152587891,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
103,1067.42,564.158,0.4650000035762787,1091.821,459.801,0.5479999780654907,1067.64,387.296,0.7950000166893005,979.631,325.163,0.5590000152587891,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
104,1067.42,564.198,0.531000018119812,1091.821,459.789,0.546999990940094,1067.64,387.296,0.7950000166893005,979.63,325.163,0.5600000023841858,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
105,1067.439,564.198,0.4869999885559082,1091.817,459.783,0.5479999780654907,1067.64,387.296,0.7950000166893005,979.63,325.164,0.5600000023841858,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
106,1067.449,564.198,0.5440000295639038,1091.781,459.775,0.5460000038146973,1067.641,387.302,0.7960000038146973,979.63,325.164,0.5600000023841858,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
107,1067.455,564.099,0.5199999809265137,1091.78,459.771,0.5460000038146973,1067.642,387.302,0.7960000038146973,979.63,325.164,0.5600000023841858,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
108,1067.474,564.099,0.5299999713897705,1091.78,459.769,0.5450000166893005,1067.642,387.302,0.7960000038146973,979.63,325.164,0.5600000023841858,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
109,1067.502,564.099,0.546999990940094,1091.781,459.767,0.5450000166893005,1067.642,387.302,0.7960000038146973,979.63,325.164,0.5600000023841858,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
110,,,1.0,1091.791,459.745,0.5429999828338623,1067.642,387.3,0.7960000038146973,979.63,325.163,0.5590000152587891,851.524,371.963,0.39800000190734863,,,,,,,,,,,,,,,
111,,,1.0,1091.791,459.745,0.5419999957084656,1067.642,387.3,0.7960000038146973,979.631,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
112,1067.474,563.974,0.5590000152587891,1091.791,459.745,0.5419999957084656,1067.642,387.3,0.7960000038146973,979.631,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
113,1067.541,564.16,0.546999990940094,1091.763,459.757,0.5360000133514404,1067.642,387.301,0.7950000166893005,979.632,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
114,,,1.0,1091.76,459.767,0.5419999957084656,1067.642,387.301,0.7950000166893005,979.632,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
115,,,1.0,1091.747,459.767,0.5440000295639038,1067.642,387.301,0.7950000166893005,979.632,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
116,,,1.0,1091.76,459.85,0.5389999747276306,1067.643,387.323,0.7960000038146973,979.632,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
117,,,1.0,1091.76,459.855,0.5440000295639038,1067.643,387.323,0.7960000038146973,979.632,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
118,1019.374,571.178,0.7260000109672546,1091.777,459.855,0.5659999847412109,1067.643,387.323,0.7960000038146973,979.632,325.163,0.5590000152587891,851.523,371.963,0.39800000190734863,,,,,,,,,,,,,,,
119,1019.374,571.178,0.7699999809265137,1091.777,459.863,0.5799999833106995,1067.644,387.323,0.7960000038146973,979.632,325.163,0.5590000152587891,,,1.0,,,,,,,,,,,,,,,
120,1019.374,571.488,0.6790000200271606,1091.777,459.872,0.6019999980926514,1067.693,387.323,0.777999997138977,987.8,324.924,0.5709999799728394,868.456,299.625,0.3959999978542328,,,,,,,,,,,,,,,
121,1019.374,571.488,0.7990000247955322,1084.327,459.872,0.6269999742507935,1067.813,387.661,0.7919999957084656,994.406,324.582,0.5920000076293945,,,1.0,,,,,,,,,,,,,,,
122,1019.374,571.488,0.6650000214576721,1076.449,459.775,0.5870000123977661,1067.944,387.724,0.7979999780654907,996.032,316.194,0.6029999852180481,,,1.0,,,,,,,,,,,,,,,
123,,,1.0,1076.012,467.681,0.5139999985694885,1067.944,387.757,0.8109999895095825,996.032,316.107,0.5950000286102295,,,1.0,,,,,,,,,,,,,,,
124,,,1.0,1075.828,467.681,0.4480000138282776,1075.498,387.825,0.7440000176429749,996.032,316.089,0.5609999895095825,,,1.0,,,,,,,,,,,,,,,
125,,,1.0,1067.956,467.681,0.4729999899864197,1075.552,387.825,0.75,988.445,316.089,0.5540000200271606,,,1.0,,,,,,,,,,,,,,,
126,,,1.0,1067.956,467.926,0.5580000281333923,1075.552,388.222,0.7590000033378601,988.343,316.194,0.578000009059906,,,1.0,,,,,,,,,,,,,,,
