scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
7,1099.659,491.667,0.5130000114440918,1123.494,555.954,0.6710000038146973,1155.581,644.304,0.5989999771118164,1067.867,684.212,0.5,,,1.0,,,,,,,,,,,,,,,
8,1099.659,491.667,0.5130000114440918,1123.494,555.954,0.6710000038146973,1155.581,644.304,0.5989999771118164,1067.867,684.212,0.5,,,1.0,,,,,,,,,,,,,,,
9,1099.659,491.641,0.8420000076293945,1123.494,555.954,0.6740000247955322,1155.581,644.304,0.5989999771118164,1067.867,684.212,0.5,,,1.0,,,,,,,,,,,,,,,
10,1036.2,486.209,0.5879999995231628,1123.627,556.146,0.7039999961853027,1155.594,644.302,0.5989999771118164,1067.867,684.212,0.5009999871253967,,,1.0,,,,,,,,,,,,,,,
11,1036.2,486.209,0.8379999995231628,1123.658,556.146,0.7129999995231628,1155.594,644.302,0.5989999771118164,1067.867,684.212,0.5019999742507935,,,1.0,,,,,,,,,,,,,,,
12,1067.492,477.668,0.847000002861023,1123.658,556.146,0.7149999737739563,1155.594,644.302,0.5989999771118164,1067.867,684.212,0.5019999742507935,,,1.0,,,,,,,,,,,,,,,
13,1067.492,475.928,0.4350000023841858,1123.627,556.09,0.6819999814033508,1155.594,644.302,0.6000000238418579,1067.867,684.211,0.5040000081062317,,,1.0,,,,,,,,,,,,,,,
14,1067.604,460.394,0.6819999814033508,1116.607,555.867,0.7210000157356262,1155.594,644.302,0.6010000109672546,1067.867,684.211,0.5070000290870667,,,1.0,,,,,,,,,,,,,,,
15,1067.652,460.29,0.7919999957084656,1116.607,555.867,0.7210000157356262,1155.727,636.207,0.5180000066757202,1067.867,684.198,0.48899999260902405,,,1.0,,,,,,,,,,,,,,,
16,1067.652,460.29,0.7269999980926514,1116.585,555.867,0.718999981880188,1155.768,636.185,0.5320000052452087,1067.865,684.195,0.49399998784065247,,,1.0,,,,,,,,,,,,,,,
17,1067.822,460.27,0.75,1116.585,555.994,0.703000009059906,1155.768,636.185,0.5410000085830688,1067.865,684.193,0.49399998784065247,,,1.0,,,,,,,,,,,,,,,
18,1075.744,460.29,0.7540000081062317,1116.607,556.239,0.6639999747276306,1155.727,636.185,0.5099999904632568,1067.868,684.195,0.492000013589859,,,1.0,,,,,,,,,,,,,,,
19,1083.7,461.391,0.8119999766349792,1116.67,564.232,0.6079999804496765,1155.752,644.136,0.5099999904632568,1067.868,684.195,0.4909999966621399,,,1.0,,,,,,,,,,,,,,,
20,1090.023,470.339,0.8429999947547913,1116.566,571.677,0.6700000166893005,1155.726,644.365,0.6589999794960022,1067.884,684.219,0.531000018119812,,,1.0,,,,,,,,,,,,,,,
21,1100.016,475.688,0.8330000042915344,1116.575,572.079,0.6650000214576721,1155.726,644.413,0.652999997138977,1075.845,684.285,0.5249999761581421,,,1.0,,,,,,,,,,,,,,,
22,1100.086,476.001,0.8569999933242798,1116.575,572.148,0.6620000004768372,1155.752,644.439,0.6320000290870667,1075.848,684.285,0.5400000214576721,,,1.0,,,,,,,,,,,,,,,
23,1100.519,476.196,0.8209999799728394,1116.575,572.157,0.6759999990463257,1155.815,644.45,0.6129999756813049,1075.849,684.283,0.527999997138977,,,1.0,,,,,,,,,,,,,,,
24,1100.627,476.252,0.8259999752044678,1116.575,572.188,0.6690000295639038,1155.827,644.45,0.6150000095367432,1075.945,684.292,0.5350000262260437,,,1.0,,,,,,,,,,,,,,,
25,1107.665,477.267,0.8259999752044678,1116.575,572.256,0.6669999957084656,1155.827,644.45,0.6079999804496765,1075.958,684.283,0.5370000004768372,,,1.0,,,,,,,,,,,,,,,
26,1107.945,477.506,0.828000009059906,1116.579,572.256,0.6830000281333923,1155.815,644.45,0.6060000061988831,1075.969,684.283,0.5419999957084656,,,1.0,,,,,,,,,,,,,,,
27,1107.945,477.506,0.8379999995231628,1116.589,572.256,0.6890000104904175,1155.797,644.441,0.6039999723434448,1075.988,684.291,0.5339999794960022,,,1.0,,,,,,,,,,,,,,,
28,1107.945,477.506,0.8320000171661377,1123.305,571.866,0.6890000104904175,1155.712,644.417,0.6019999980926514,1076.004,684.292,0.5419999957084656,,,1.0,,,,,,,,,,,,,,,
29,1107.119,470.191,0.8090000152587891,1123.377,571.866,0.6930000185966492,1155.683,644.408,0.6010000109672546,1076.013,684.297,0.5360000133514404,,,1.0,,,,,,,,,,,,,,,
30,1106.598,469.902,0.8299999833106995,1123.393,571.866,0.6790000200271606,1155.683,644.343,0.578000009059906,1076.016,684.301,0.5320000052452087,,,1.0,,,,,,,,,,,,,,,
31,1106.409,469.705,0.8119999766349792,1123.395,571.872,0.6759999990463257,1155.712,644.32,0.5830000042915344,1076.016,684.303,0.5329999923706055,,,1.0,,,,,,,,,,,,,,,
32,1106.339,469.613,0.8159999847412109,1123.466,571.919,0.656000018119812,1155.748,644.32,0.5820000171661377,1076.054,684.317,0.5199999809265137,,,1.0,,,,,,,,,,,,,,,
33,1100.362,468.498,0.8069999814033508,1123.5,571.919,0.6290000081062317,1155.748,644.32,0.5899999737739563,1076.085,684.327,0.5339999794960022,,,1.0,,,,,,,,,,,,,,,
34,1099.6,468.498,0.7490000128746033,1123.527,571.919,0.6290000081062317,1155.748,644.332,0.5920000076293945,1076.087,684.329,0.5360000133514404,,,1.0,,,,,,,,,,,,,,,
35,1099.39,468.498,0.7269999980926514,1123.527,571.826,0.609000027179718,1155.748,644.34,0.5899999737739563,1076.087,684.333,0.5350000262260437,,,1.0,,,,,,,,,,,,,,,
36,1091.94,468.718,0.7559999823570251,1123.5,571.806,0.6069999933242798,1155.748,644.344,0.5870000123977661,1076.097,684.338,0.5370000004768372,,,1.0,,,,,,,,,,,,,,,
37,1091.94,477.193,0.7850000262260437,1123.424,571.805,0.6140000224113464,1155.792,644.379,0.5879999995231628,1076.102,684.338,0.5400000214576721,,,1.0,,,,,,,,,,,,,,,
38,1091.938,477.234,0.8050000071525574,1123.41,571.805,0.6140000224113464,1155.792,644.379,0.593999981880188,1076.102,684.339,0.5419999957084656,,,1.0,,,,,,,,,,,,,,,
39,1091.938,477.248,0.8059999942779541,1123.41,571.806,0.6150000095367432,1155.792,644.379,0.593999981880188,1076.097,684.339,0.5450000166893005,,,1.0,,,,,,,,,,,,,,,
40,1091.462,532.816,0.14499999582767487,1116.552,572.366,0.652999997138977,1155.322,636.079,0.46399998664855957,1076.027,684.394,0.4790000021457672,,,1.0,,,,,,,,,,,,,,,
41,1091.462,532.868,0.1420000046491623,1116.552,572.371,0.6549999713897705,1155.322,636.079,0.46700000762939453,1076.022,684.394,0.47699999809265137,,,1.0,,,,,,,,,,,,,,,
42,1091.435,532.868,0.16899999976158142,1116.552,572.375,0.6579999923706055,1155.322,636.058,0.492000013589859,1076.022,684.403,0.4830000102519989,,,1.0,,,,,,,,,,,,,,,
43,1091.462,532.868,0.27399998903274536,1116.552,572.371,0.6010000109672546,1155.691,635.96,0.5550000071525574,1076.015,684.394,0.4950000047683716,,,1.0,,,,,,,,,,,,,,,
44,1091.462,532.455,0.2460000067949295,1116.58,572.366,0.6320000290870667,1155.83,635.926,0.5170000195503235,1076.006,684.393,0.4729999899864197,,,1.0,,,,,,,,,,,,,,,
45,1091.433,469.812,0.7940000295639038,1123.414,571.861,0.6299999952316284,1155.846,635.96,0.5230000019073486,1075.961,684.381,0.4490000009536743,,,1.0,,,,,,,,,,,,,,,
46,1091.398,469.788,0.8090000152587891,1123.519,571.79,0.6340000033378601,1155.83,635.96,0.515999972820282,1075.956,684.382,0.44999998807907104,,,1.0,,,,,,,,,,,,,,,
47,1091.398,469.788,0.8270000219345093,1123.566,571.74,0.6309999823570251,1155.846,635.972,0.5139999985694885,1075.946,684.381,0.4480000138282776,,,1.0,,,,,,,,,,,,,,,
48,1091.393,469.812,0.8180000185966492,1123.566,571.734,0.6290000081062317,1155.846,636.007,0.48899999260902405,1075.946,684.374,0.4449999928474426,,,1.0,,,,,,,,,,,,,,,
49,1090.983,469.94,0.8059999942779541,1123.566,571.734,0.6240000128746033,1155.699,636.007,0.5210000276565552,1067.914,684.275,0.47099998593330383,867.79,708.336,0.3919999897480011,,,,,,,,,,,,,,,
50,1090.948,470.105,0.8040000200271606,1123.517,571.732,0.6200000047683716,1155.699,636.007,0.5210000276565552,1067.908,684.275,0.47699999809265137,867.79,708.345,0.39399999380111694,,,,,,,,,,,,,,,
51,1090.948,470.183,0.796999990940094,1123.379,571.734,0.6370000243186951,1155.677,636.096,0.4569999873638153,1067.894,684.229,0.4740000069141388,867.914,708.41,0.4059999883174896,,,,,,,,,,,,,,,
52,1090.948,470.183,0.7960000038146973,1123.379,571.847,0.6290000081062317,1155.534,644.847,0.5830000042915344,1067.788,684.229,0.4659999907016754,867.914,708.469,0.3959999978542328,,,,,,,,,,,,,,,
53,1090.505,470.183,0.8240000009536743,1116.435,572.437,0.6570000052452087,1155.473,644.847,0.6769999861717224,1067.788,684.184,0.609000027179718,,,1.0,,,,,,,,,,,,,,,
54,1084.388,468.398,0.7919999957084656,1116.435,572.446,0.6340000033378601,1155.473,644.847,0.7609999775886536,1067.788,684.12,0.5789999961853027,,,1.0,,,,,,,,,,,,,,,
55,1084.388,468.398,0.796999990940094,1116.435,572.473,0.6349999904632568,1155.473,643.238,0.32100000977516174,1067.809,684.12,0.5090000033378601,,,1.0,,,,,,,,,,,,,,,
56,1084.377,468.398,0.7979999780654907,1116.572,579.685,0.6620000004768372,1164.161,643.238,0.17299999296665192,1076.058,684.184,0.37299999594688416,,,1.0,,,,,,,,,,,,,,,
57,1084.388,468.51,0.7950000166893005,1116.411,579.685,0.640999972820282,1164.161,628.19,0.2549999952316284,1155.768,684.184,0.49399998784065247,,,1.0,,,,,,,,,,,,,,,
58,1084.493,468.789,0.7829999923706055,1116.572,579.685,0.6029999852180481,1164.271,628.19,0.48100000619888306,,,1.0,,,1.0,,,,,,,,,,,,,,,
59,1084.534,468.917,0.8130000233650208,1124.593,579.685,0.5440000295639038,1171.86,644.405,0.5490000247955322,,,1.0,,,1.0,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,,,1.0,,,1.0,884.834,420.503,0.5009999871253967,867.614,363.582,0.33399999141693115,852.015,347.534,0.4790000021457672,,,,,,,,,,,,,,,
131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,,,1.0,,,1.0,1083.791,659.914,0.75,996.654,603.968,0.5799999833106995,972.458,683.965,0.46399998664855957,,,,,,,,,,,,,,,
134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,,,1.0,,,1.0,1075.855,644.087,0.5630000233650208,1003.723,595.151,0.5709999799728394,979.592,692.073,0.4690000116825104,,,,,,,,,,,,,,,
136,,,1.0,,,1.0,1076.174,652.609,0.5830000042915344,1004.372,595.413,0.4490000009536743,988.792,692.338,0.460999995470047,,,,,,,,,,,,,,,
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,,,1.0,843.418,579.571,0.6340000033378601,908.035,499.849,0.7419999837875366,972.132,444.021,0.5540000200271606,,,1.0,,,,,,,,,,,,,,,
235,,,1.0,843.504,579.576,0.6729999780654907,908.212,499.849,0.7620000243186951,972.132,451.464,0.49000000953674316,,,1.0,,,,,,,,,,,,,,,
236,,,1.0,843.739,579.576,0.6209999918937683,915.76,499.849,0.7089999914169312,972.132,451.701,0.4580000042915344,,,1.0,,,,,,,,,,,,,,,
237,,,1.0,843.739,579.576,0.5389999747276306,915.974,499.155,0.6869999766349792,971.928,451.464,0.40799999237060547,1027.859,371.797,0.4099999964237213,933.396,540.96,0.7009999752044678,1084.527,556.286,0.5820000171661377,1157.872,613.414,0.7039999961853027,1091.575,675.581,0.5270000100135803,,,1.0
