scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
7,1092.146,620.976,0.7300000190734863,1204.085,643.495,0.7480000257492065,1147.999,684.234,0.628000020980835,,,1.0,,,1.0,,,,,,,,,,,,,,,
8,1092.146,620.752,0.7049999833106995,1204.11,643.574,0.7459999918937683,1148.004,684.23,0.621999979019165,,,1.0,,,1.0,,,,,,,,,,,,,,,
9,1092.459,612.773,0.753000020980835,1204.11,643.616,0.753000020980835,1148.018,684.171,0.5989999771118164,,,1.0,,,1.0,,,,,,,,,,,,,,,
10,1107.734,612.728,0.6880000233650208,1204.11,643.872,0.7570000290870667,1260.353,652.18,0.3070000112056732,,,1.0,,,1.0,,,,,,,,,,,,,,,
11,1115.982,612.661,0.7480000257492065,1203.9,644.052,0.7300000190734863,1260.366,652.141,0.3109999895095825,,,1.0,,,1.0,,,,,,,,,,,,,,,
12,1116.779,612.607,0.7919999957084656,1195.861,644.412,0.6990000009536743,1260.366,652.125,0.35499998927116394,,,1.0,,,1.0,,,,,,,,,,,,,,,
13,1122.856,612.607,0.7390000224113464,1195.815,644.474,0.6990000009536743,1260.366,652.124,0.3630000054836273,,,1.0,,,1.0,,,,,,,,,,,,,,,
14,1123.076,612.607,0.7979999780654907,1195.781,644.609,0.6880000233650208,1260.367,652.098,0.3779999911785126,,,1.0,,,1.0,,,,,,,,,,,,,,,
15,1123.149,612.55,0.7860000133514404,1195.781,644.609,0.6710000038146973,1260.367,652.088,0.3580000102519989,,,1.0,,,1.0,,,,,,,,,,,,,,,
16,1123.149,612.55,0.746999979019165,1195.73,644.695,0.6840000152587891,1260.358,652.063,0.35499998927116394,,,1.0,,,1.0,,,,,,,,,,,,,,,
17,1123.64,604.146,0.5860000252723694,1195.73,644.841,0.6949999928474426,1260.367,580.53,0.7250000238418579,1227.91,515.595,0.6370000243186951,,,1.0,,,,,,,,,,,,,,,
18,1123.658,604.146,0.47699999809265137,1195.652,644.841,0.6880000233650208,1260.396,580.53,0.7250000238418579,1227.91,515.595,0.6549999713897705,1172.042,459.056,0.46700000762939453,,,,,,,,,,,,,,,
19,1123.658,604.146,0.5170000195503235,1195.651,644.841,0.6949999928474426,1260.402,580.53,0.7049999833106995,1227.91,515.595,0.652999997138977,1172.044,459.06,0.4690000116825104,,,,,,,,,,,,,,,
20,1123.669,604.113,0.7720000147819519,1195.474,644.779,0.7020000219345093,1267.156,588.597,0.7139999866485596,1219.719,508.101,0.6520000100135803,,,1.0,,,,,,,,,,,,,,,
21,1123.704,604.113,0.7710000276565552,1195.466,644.775,0.6970000267028809,1267.156,588.606,0.7089999914169312,1219.715,508.09,0.652999997138977,,,1.0,,,,,,,,,,,,,,,
22,1123.704,604.113,0.7760000228881836,1195.411,644.775,0.699999988079071,1267.166,588.614,0.7080000042915344,1219.715,508.09,0.6520000100135803,,,1.0,,,,,,,,,,,,,,,
23,1123.704,603.913,0.7609999775886536,1195.391,644.775,0.7070000171661377,1267.166,588.614,0.7080000042915344,1219.715,508.09,0.6520000100135803,,,1.0,,,,,,,,,,,,,,,
24,1122.714,598.247,0.7910000085830688,1195.368,644.839,0.7160000205039978,1267.163,588.621,0.7080000042915344,1219.715,508.09,0.6510000228881836,,,1.0,,,,,,,,,,,,,,,
25,1122.671,598.247,0.8059999942779541,1195.331,644.865,0.7160000205039978,1267.163,588.636,0.7099999785423279,1219.712,508.09,0.6520000100135803,,,1.0,,,,,,,,,,,,,,,
26,1122.593,598.247,0.8029999732971191,1195.324,644.865,0.7139999866485596,1267.163,588.657,0.7149999737739563,1219.712,508.094,0.656000018119812,,,1.0,,,,,,,,,,,,,,,
27,1122.605,598.282,0.8059999942779541,1195.321,644.839,0.7139999866485596,1267.139,588.669,0.7110000252723694,1219.715,508.094,0.6539999842643738,,,1.0,,,,,,,,,,,,,,,
28,1122.605,598.295,0.8080000281333923,1195.294,644.849,0.7129999995231628,1260.099,660.39,0.32499998807907104,,,1.0,,,1.0,,,,,,,,,,,,,,,
29,1122.598,598.38,0.8059999942779541,1195.294,644.848,0.7120000123977661,1260.099,660.39,0.3240000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
30,1122.598,598.38,0.8059999942779541,1195.294,644.828,0.7139999866485596,1260.099,660.39,0.3240000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
31,1122.605,598.38,0.8090000152587891,1195.294,644.828,0.7129999995231628,1260.099,660.385,0.32499998807907104,,,1.0,,,1.0,,,,,,,,,,,,,,,
32,1122.658,598.42,0.7900000214576721,1195.303,644.81,0.7110000252723694,1260.111,660.372,0.32199999690055847,,,1.0,,,1.0,,,,,,,,,,,,,,,
33,1123.648,603.914,0.7639999985694885,1195.303,644.807,0.7120000123977661,1260.112,660.369,0.32199999690055847,,,1.0,,,1.0,,,,,,,,,,,,,,,
34,1123.648,603.914,0.7630000114440918,1195.317,644.807,0.7080000042915344,1260.112,660.369,0.3230000138282776,,,1.0,,,1.0,,,,,,,,,,,,,,,
35,1123.648,603.914,0.765999972820282,1195.323,644.81,0.7059999704360962,1260.119,660.365,0.3240000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
36,1122.62,598.369,0.7940000295639038,1195.333,644.86,0.7059999704360962,1260.12,660.365,0.3240000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
37,1122.62,598.368,0.7929999828338623,1195.333,644.861,0.7059999704360962,1260.12,660.365,0.3240000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
38,1122.62,598.356,0.7929999828338623,1195.333,644.861,0.7059999704360962,1260.12,660.365,0.3240000009536743,,,1.0,,,1.0,,,,,,,,,,,,,,,
39,1122.719,598.293,0.796999990940094,1195.333,644.86,0.7089999914169312,1260.12,660.347,0.3149999976158142,,,1.0,,,1.0,,,,,,,,,,,,,,,
40,1123.479,598.085,0.828000009059906,1195.141,644.546,0.7099999785423279,1260.145,580.407,0.7319999933242798,1219.826,508.082,0.6489999890327454,,,1.0,,,,,,,,,,,,,,,
41,1123.479,598.085,0.8299999833106995,1195.141,644.546,0.7089999914169312,1260.159,580.407,0.7300000190734863,1219.841,508.095,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
42,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
43,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
44,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
45,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
46,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
47,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
48,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
49,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
50,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
51,1123.481,598.075,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
52,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
53,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
54,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
55,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
56,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
57,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
58,1123.486,598.07,0.8299999833106995,1195.141,644.546,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.844,508.096,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
59,1123.486,597.931,0.828000009059906,1195.142,644.547,0.7099999785423279,1260.159,580.407,0.7300000190734863,1219.843,508.094,0.6470000147819519,,,1.0,,,,,,,,,,,,,,,
60,1123.664,597.399,0.7799999713897705,1195.434,644.64,0.6830000281333923,1260.159,580.407,0.6740000247955322,1219.804,507.98,0.621999979019165,,,1.0,,,,,,,,,,,,,,,
61,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
62,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
63,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
64,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
65,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
66,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
67,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
68,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
69,1123.672,597.384,0.7789999842643738,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.798,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
70,1123.672,597.384,0.7770000100135803,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.797,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
71,1123.672,597.384,0.7770000100135803,1195.436,644.64,0.6809999942779541,1260.126,580.401,0.7129999995231628,1219.797,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
72,1123.679,597.387,0.7770000100135803,1195.437,644.64,0.6830000281333923,1260.125,580.401,0.7129999995231628,1219.796,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
73,1123.663,597.387,0.7770000100135803,1195.437,644.64,0.6830000281333923,1260.125,580.401,0.7129999995231628,1219.796,507.98,0.625,,,1.0,,,,,,,,,,,,,,,
74,1123.661,597.541,0.7739999890327454,1195.435,644.64,0.6819999814033508,1260.125,580.394,0.7139999866485596,1219.796,507.978,0.6259999871253967,,,1.0,,,,,,,,,,,,,,,
75,1123.661,597.67,0.7850000262260437,1195.435,644.633,0.6809999942779541,1260.125,580.394,0.7139999866485596,1219.798,507.977,0.6259999871253967,,,1.0,,,,,,,,,,,,,,,
76,1123.506,597.67,0.7929999828338623,1195.435,644.633,0.6840000152587891,1260.122,580.394,0.7049999833106995,1219.799,507.976,0.6259999871253967,,,1.0,,,,,,,,,,,,,,,
77,1123.506,597.673,0.7940000295639038,1195.435,644.633,0.6830000281333923,1260.122,580.395,0.7139999866485596,1219.799,507.975,0.6269999742507935,,,1.0,,,,,,,,,,,,,,,
78,1123.506,597.67,0.7940000295639038,1195.435,644.633,0.6830000281333923,1260.122,580.395,0.7139999866485596,1219.8,507.975,0.6269999742507935,,,1.0,,,,,,,,,,,,,,,
79,1123.506,597.67,0.7990000247955322,1195.44,644.62,0.6809999942779541,1260.122,580.395,0.7139999866485596,1219.801,507.975,0.6259999871253967,,,1.0,,,,,,,,,,,,,,,
80,1123.506,597.444,0.7860000133514404,1203.919,644.253,0.6850000023841858,1266.774,588.808,0.6930000185966492,1228.021,515.613,0.6169999837875366,,,1.0,,,,,,,,,,,,,,,
81,1123.413,597.444,0.7860000133514404,1203.919,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
82,1123.413,597.444,0.7860000133514404,1203.919,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
83,1123.413,597.444,0.7860000133514404,1203.919,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
84,1123.413,597.444,0.7860000133514404,1203.919,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
85,1123.413,597.444,0.7860000133514404,1203.919,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
86,1123.413,597.444,0.7860000133514404,1203.919,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
87,1123.432,597.444,0.7860000133514404,1203.922,644.234,0.6869999766349792,1266.777,588.814,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
88,1123.432,597.444,0.7860000133514404,1203.927,644.236,0.6869999766349792,1266.776,588.813,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
89,1123.432,597.544,0.7919999957084656,1203.93,644.236,0.6869999766349792,1266.776,588.813,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
90,1123.432,597.544,0.7919999957084656,1203.93,644.236,0.6869999766349792,1266.776,588.813,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
91,1123.432,597.545,0.7919999957084656,1203.937,644.231,0.6880000233650208,1266.776,588.812,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
92,1123.432,597.545,0.7919999957084656,1203.937,644.231,0.6880000233650208,1266.776,588.812,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
93,1123.449,597.55,0.7929999828338623,1203.938,644.231,0.6869999766349792,1266.776,588.812,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
94,1123.449,597.55,0.7929999828338623,1203.938,644.231,0.6869999766349792,1266.776,588.812,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
95,1123.449,597.55,0.7929999828338623,1203.938,644.231,0.6869999766349792,1266.776,588.812,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
96,1123.449,597.55,0.7929999828338623,1203.938,644.231,0.6869999766349792,1266.776,588.812,0.6919999718666077,1228.021,515.691,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
97,1123.4,597.596,0.7990000247955322,1203.938,644.232,0.6869999766349792,1266.776,588.813,0.6919999718666077,1228.021,515.692,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
98,1123.4,597.596,0.7990000247955322,1203.938,644.232,0.6869999766349792,1266.776,588.813,0.6919999718666077,1228.021,515.692,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
99,1123.4,597.596,0.7990000247955322,1203.938,644.232,0.6869999766349792,1266.776,588.813,0.6919999718666077,1228.021,515.692,0.6110000014305115,,,1.0,,,,,,,,,,,,,,,
100,1123.628,597.806,0.7929999828338623,1204.16,644.148,0.6769999861717224,1260.372,580.501,0.6919999718666077,1219.712,508.072,0.6380000114440918,,,1.0,,,,,,,,,,,,,,,
101,1123.662,597.82,0.7940000295639038,1204.167,644.148,0.6740000247955322,1260.371,580.501,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
102,1123.662,597.82,0.7940000295639038,1204.167,644.148,0.6740000247955322,1260.371,580.501,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
103,1123.662,597.82,0.7940000295639038,1204.167,644.148,0.6740000247955322,1260.371,580.501,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
104,1123.662,597.82,0.7940000295639038,1204.167,644.148,0.6740000247955322,1260.371,580.501,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
105,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
106,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
107,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
108,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
109,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
110,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
111,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
112,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
113,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
114,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
115,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
116,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
117,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
118,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
119,1123.662,597.82,0.7940000295639038,1204.167,644.149,0.6740000247955322,1260.369,580.498,0.6930000185966492,1219.703,508.072,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
120,1123.727,597.771,0.7889999747276306,1195.443,644.751,0.6700000166893005,1260.447,588.74,0.7149999737739563,1219.66,507.971,0.6050000190734863,,,1.0,,,,,,,,,,,,,,,
121,1123.728,597.723,0.7889999747276306,1195.438,644.775,0.6700000166893005,1260.448,588.74,0.7149999737739563,1219.621,507.971,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
122,1123.728,597.723,0.7889999747276306,1195.438,644.775,0.6700000166893005,1260.448,588.74,0.7149999737739563,1219.621,507.971,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
123,1123.728,597.723,0.7889999747276306,1195.438,644.775,0.6690000295639038,1260.448,588.74,0.7149999737739563,1219.621,507.971,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
124,1123.728,597.723,0.7889999747276306,1195.438,644.775,0.6690000295639038,1260.448,588.74,0.7149999737739563,1219.621,507.971,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
125,1123.728,597.723,0.7889999747276306,1195.438,644.775,0.6690000295639038,1260.448,588.74,0.7149999737739563,1219.621,507.971,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
126,1123.745,597.723,0.7889999747276306,1195.438,644.775,0.6690000295639038,1260.448,588.74,0.7149999737739563,1219.622,507.971,0.5979999899864197,,,1.0,,,,,,,,,,,,,,,
