scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
7,,,1.0,923.527,660.264,0.6240000128746033,996.813,596.691,0.7160000205039978,1092.088,635.941,0.49799999594688416,1212.493,683.995,0.4519999921321869,771.511,646.921,0.46799999475479126,836.931,636.257,0.5440000295639038,804.991,579.095,0.6520000100135803,859.724,507.501,0.6150000095367432,972.239,403.478,0.4699999988079071
8,,,1.0,923.527,660.264,0.6179999709129333,996.813,596.662,0.7179999947547913,1092.022,635.935,0.4790000021457672,1212.179,691.481,0.44600000977516174,,,1.0,,,1.0,804.991,578.632,0.6029999852180481,852.43,507.484,0.6370000243186951,972.239,403.478,0.47099998593330383
9,,,1.0,923.527,660.251,0.6129999756813049,996.821,596.644,0.7179999947547913,1092.011,635.941,0.4959999918937683,1212.178,691.481,0.44699999690055847,,,1.0,,,1.0,803.668,578.632,0.6269999742507935,852.43,507.482,0.6340000033378601,972.239,403.477,0.4699999988079071
10,,,1.0,923.629,660.186,0.6690000295639038,996.813,596.532,0.7289999723434448,1092.011,635.941,0.49000000953674316,1212.178,691.486,0.44699999690055847,,,1.0,,,1.0,803.499,578.881,0.6140000224113464,852.43,507.482,0.6380000114440918,972.239,403.476,0.47099998593330383
11,802.604,612.882,0.46000000834465027,923.629,660.186,0.6129999756813049,996.792,596.502,0.7360000014305115,1092.009,635.953,0.49799999594688416,1212.172,691.488,0.44600000977516174,,,1.0,,,1.0,803.499,578.943,0.7129999995231628,859.684,507.482,0.6179999709129333,972.24,403.476,0.47099998593330383
12,,,1.0,916.223,660.251,0.6240000128746033,996.79,596.472,0.7310000061988831,1092.009,635.959,0.49300000071525574,1212.167,691.496,0.4449999928474426,,,1.0,,,1.0,803.668,578.943,0.718999981880188,859.694,507.484,0.6209999918937683,972.243,403.476,0.47099998593330383
13,,,1.0,931.997,651.971,0.6019999980926514,996.663,596.425,0.75,1091.981,635.97,0.4909999966621399,1212.167,691.496,0.4449999928474426,,,,,,,,,,,,,,,
14,817.789,596.962,0.5669999718666077,931.997,651.942,0.6060000061988831,996.606,596.402,0.7509999871253967,1091.965,635.97,0.5009999871253967,1212.166,691.497,0.4449999928474426,,,1.0,,,1.0,803.675,556.618,0.5740000009536743,851.81,500.288,0.597000002861023,972.234,403.47,0.4690000116825104
15,,,1.0,931.997,651.971,0.4440000057220459,996.308,596.196,0.7409999966621399,1091.87,635.997,0.5080000162124634,1212.166,691.497,0.4449999928474426,819.361,581.905,0.3889999985694885,876.187,652.626,0.6290000081062317,812.061,556.618,0.5770000219345093,,,1.0,,,1.0
16,,,1.0,931.997,660.31,0.4129999876022339,996.044,596.044,0.7390000224113464,1091.87,635.999,0.5149999856948853,1212.166,691.497,0.4449999928474426,,,1.0,,,1.0,812.061,572.953,0.43799999356269836,836.541,491.793,0.531000018119812,972.219,403.475,0.46799999475479126
17,,,1.0,,,1.0,996.032,596.044,0.746999979019165,1091.866,636.009,0.5249999761581421,1212.158,691.43,0.44699999690055847,,,1.0,,,1.0,803.675,588.391,0.3709999918937683,843.717,500.117,0.4869999885559082,972.219,403.476,0.46700000762939453
18,,,1.0,,,1.0,995.789,596.044,0.7250000238418579,1091.866,636.034,0.5329999923706055,1212.158,691.427,0.44699999690055847,,,1.0,819.04,676.201,0.4860000014305115,828.374,588.391,0.43799999356269836,851.982,516.101,0.5989999771118164,972.225,403.479,0.4650000035762787
19,851.412,532.179,0.4860000014305115,875.308,628.082,0.5860000252723694,995.399,604.211,0.6639999747276306,1091.866,636.046,0.5299999713897705,1212.158,691.427,0.4410000145435333,,,1.0,819.084,676.937,0.5609999895095825,828.669,595.657,0.6309999823570251,851.982,532.128,0.5879999995231628,972.225,403.49,0.4620000123977661
20,853.312,557.662,0.5730000138282776,883.939,628.082,0.6389999985694885,995.399,604.255,0.7580000162124634,1091.756,636.083,0.4970000088214874,1212.423,684.096,0.4519999921321869,,,,,,,,,,,,,,,
21,,,1.0,884.023,628.082,0.5270000100135803,995.399,604.395,0.7329999804496765,1091.744,636.093,0.4950000047683716,1212.423,684.096,0.46000000834465027,,,,,,,,,,,,,,,
22,859.599,483.976,0.7179999947547913,884.077,612.398,0.6169999837875366,995.684,604.554,0.7179999947547913,1091.682,636.106,0.503000020980835,1212.423,684.096,0.4569999873638153,,,,,,,,,,,,,,,
23,859.86,483.976,0.6819999814033508,884.023,603.863,0.5320000052452087,996.04,611.834,0.6520000100135803,1091.682,636.108,0.4320000112056732,1212.423,684.101,0.4560000002384186,,,,,,,,,,,,,,,
24,866.602,483.976,0.5659999847412109,884.077,603.493,0.527999997138977,996.166,611.834,0.6809999942779541,1091.682,636.109,0.453000009059906,1212.423,684.101,0.4560000002384186,,,,,,,,,,,,,,,
25,875.582,475.235,0.6179999709129333,884.094,596.474,0.5440000295639038,996.177,611.834,0.675000011920929,,,1.0,,,1.0,,,,,,,,,,,,,,,
26,875.731,469.184,0.6899999976158142,891.133,596.382,0.5889999866485596,1004.006,611.754,0.7250000238418579,1084.186,635.592,0.45899999141693115,1203.971,683.381,0.4880000054836273,,,,,,,,,,,,,,,
27,885.045,460.434,0.5529999732971191,891.133,596.256,0.6259999871253967,1004.006,611.754,0.7429999709129333,1084.186,635.738,0.4779999852180481,1203.977,683.403,0.48500001430511475,,,,,,,,,,,,,,,
28,891.63,454.058,0.7829999923706055,891.133,596.099,0.6259999871253967,1004.006,611.754,0.7739999890327454,1084.186,635.918,0.5090000033378601,1203.989,683.404,0.48500001430511475,,,,,,,,,,,,,,,
29,891.655,453.994,0.7689999938011169,884.705,587.768,0.6269999742507935,996.511,613.348,0.7879999876022339,1084.186,635.918,0.5849999785423279,1203.989,683.414,0.49000000953674316,,,,,,,,,,,,,,,
30,900.476,445.105,0.7400000095367432,884.644,587.638,0.6470000147819519,995.215,620.596,0.8019999861717224,1084.235,636.036,0.6169999837875366,1203.989,683.414,0.4880000054836273,,,,,,,,,,,,,,,
31,901.029,436.803,0.7239999771118164,884.387,587.528,0.6480000019073486,988.467,620.622,0.6949999928474426,1084.037,635.918,0.5239999890327454,1203.99,683.404,0.47999998927116394,,,,,,,,,,,,,,,
32,901.653,429.225,0.6779999732971191,884.345,580.945,0.6740000247955322,988.22,626.953,0.7319999933242798,1076.301,635.918,0.5170000195503235,1203.99,683.414,0.4749999940395355,,,,,,,,,,,,,,,
33,907.858,429.225,0.7329999804496765,884.242,580.945,0.6869999766349792,972.471,626.953,0.7440000176429749,1084.235,643.361,0.5690000057220459,1203.99,683.42,0.4790000021457672,,,,,,,,,,,,,,,
34,908.219,429.225,0.7749999761581421,884.242,580.945,0.5799999833106995,972.471,627.615,0.6949999928474426,1084.368,643.473,0.4020000100135803,1204.0,683.439,0.4779999852180481,,,,,,,,,,,,,,,
35,940.375,645.968,0.7329999804496765,884.345,676.53,0.6150000095367432,972.471,628.722,0.6579999923706055,,,1.0,,,1.0,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,,,,,,,,,,,,,,,,,,1.0,827.691,675.808,0.6610000133514404,796.492,588.653,0.7839999794960022,827.922,523.597,0.6179999709129333,,,1.0
52,,,,,,,,,,,,,,,,931.916,621.07,0.8209999799728394,827.796,675.954,0.6669999957084656,796.503,588.654,0.7799999713897705,827.964,523.613,0.6050000190734863,,,1.0
53,,,,,,,,,,,,,,,,,,1.0,827.796,675.954,0.6240000128746033,796.515,588.679,0.7799999713897705,827.964,523.625,0.6129999756813049,,,1.0
54,,,,,,,,,,,,,,,,,,1.0,827.796,675.954,0.6010000109672546,796.56,588.685,0.777999997138977,827.965,523.672,0.6019999980926514,,,1.0
55,,,,,,,,,,,,,,,,,,1.0,827.695,675.903,0.6359999775886536,796.577,588.72,0.777999997138977,827.974,523.675,0.6079999804496765,,,1.0
56,,,,,,,,,,,,,,,,,,1.0,827.572,675.871,0.640999972820282,803.55,589.463,0.7929999828338623,827.979,523.679,0.6029999852180481,,,1.0
57,,,,,,,,,,,,,,,,,,1.0,827.572,675.792,0.6589999794960022,803.55,589.478,0.7900000214576721,827.981,523.682,0.5609999895095825,,,1.0
58,,,,,,,,,,,,,,,,,,1.0,827.572,675.871,0.6660000085830688,803.557,589.478,0.7770000100135803,827.986,523.682,0.5609999895095825,,,1.0
59,,,,,,,,,,,,,,,,,,1.0,827.989,675.903,0.597000002861023,803.56,589.463,0.7749999761581421,827.992,523.679,0.5659999847412109,,,1.0
60,,,,,,,,,,,,,,,,,,1.0,836.258,675.792,0.6299999952316284,803.744,588.982,0.7910000085830688,828.084,523.588,0.45399999618530273,,,1.0
61,,,,,,,,,,,,,,,,,,1.0,836.259,676.158,0.6159999966621399,803.744,588.981,0.781000018119812,828.088,523.588,0.45100000500679016,,,1.0
62,,,,,,,,,,,,,,,,,,1.0,836.259,676.158,0.6510000228881836,803.744,588.966,0.7839999794960022,828.103,523.588,0.46299999952316284,,,1.0
63,,,,,,,,,,,,,,,,,,1.0,836.35,675.914,0.656000018119812,803.744,588.958,0.7770000100135803,828.105,523.592,0.47099998593330383,,,1.0
64,,,,,,,,,,,,,,,,,,1.0,836.258,668.124,0.6370000243186951,803.76,588.958,0.7749999761581421,828.105,523.594,0.4729999899864197,,,1.0
65,,,,,,,,,,,,,,,,,,1.0,836.217,668.099,0.6449999809265137,803.777,588.952,0.7749999761581421,828.105,523.599,0.47200000286102295,,,1.0
66,,,,,,,,,,,,,,,,,,1.0,836.217,667.974,0.6399999856948853,803.779,588.931,0.7739999890327454,828.106,523.6,0.47200000286102295,,,1.0
67,1019.578,676.846,0.6790000200271606,916.074,683.765,0.6340000033378601,899.994,597.511,0.7990000247955322,,,1.0,,,1.0,,,1.0,836.238,667.942,0.628000020980835,803.779,588.929,0.7749999761581421,828.105,523.601,0.47200000286102295,852.042,475.03,0.382999986410141
68,1019.578,684.249,0.7649999856948853,916.074,683.911,0.6899999976158142,899.994,597.511,0.8029999732971191,,,1.0,,,1.0,,,1.0,836.238,667.942,0.6460000276565552,803.777,588.913,0.7739999890327454,828.105,523.601,0.4740000069141388,852.042,475.037,0.37400001287460327
69,1026.325,692.41,0.6209999918937683,916.074,683.935,0.6499999761581421,899.994,597.511,0.8009999990463257,,,1.0,,,1.0,,,1.0,836.285,667.938,0.625,803.767,588.91,0.7749999761581421,828.106,523.601,0.4650000035762787,852.07,475.052,0.37400001287460327
70,1027.672,693.096,0.6990000009536743,908.008,683.942,0.5019999742507935,899.823,597.432,0.8009999990463257,978.711,643.406,0.5609999895095825,,,1.0,,,1.0,842.697,667.937,0.6000000238418579,803.745,588.902,0.7730000019073486,828.109,523.605,0.4699999988079071,852.095,475.069,0.3790000081062317
71,,,1.0,907.963,684.051,0.5130000114440918,899.802,597.432,0.8009999990463257,979.072,643.513,0.5740000009536743,980.208,571.651,0.35600000619888306,,,1.0,843.921,667.638,0.6010000109672546,796.657,588.632,0.7519999742507935,828.11,523.64,0.4269999861717224,,,1.0
72,1027.5,699.926,0.7120000123977661,907.952,684.051,0.5199999809265137,899.802,597.432,0.8009999990463257,979.18,643.668,0.5649999976158142,,,1.0,,,1.0,843.921,667.589,0.6140000224113464,796.649,588.631,0.7519999742507935,828.113,523.641,0.42100000381469727,851.945,475.11,0.3529999852180481
73,1027.706,700.12,0.6399999856948853,907.952,684.051,0.5249999761581421,899.802,597.437,0.8009999990463257,979.214,643.746,0.5619999766349792,,,1.0,,,1.0,843.921,667.589,0.6330000162124634,796.648,588.622,0.7549999952316284,828.113,523.65,0.4020000100135803,,,1.0
74,1035.807,700.12,0.6510000228881836,907.952,684.054,0.5009999871253967,899.824,597.448,0.8009999990463257,979.214,643.803,0.5360000133514404,,,1.0,,,1.0,843.854,667.589,0.6380000114440918,796.632,588.622,0.7559999823570251,828.11,523.653,0.4009999930858612,,,1.0
75,1035.82,700.12,0.6570000052452087,907.952,684.054,0.4869999885559082,899.877,597.448,0.8029999732971191,979.214,644.098,0.5389999747276306,,,1.0,,,1.0,836.639,667.763,0.6439999938011169,796.627,588.619,0.753000020980835,828.105,523.653,0.42899999022483826,,,1.0
76,1035.841,700.12,0.6389999985694885,907.949,684.047,0.4950000047683716,899.889,597.457,0.8040000200271606,979.197,644.119,0.5669999718666077,1187.992,613.106,0.3529999852180481,,,1.0,836.639,667.763,0.6430000066757202,796.627,588.619,0.7580000162124634,828.105,523.662,0.42800000309944153,,,1.0
77,,,1.0,907.965,684.041,0.49399998784065247,899.891,597.457,0.8050000071525574,979.138,644.21,0.5690000057220459,1187.992,613.108,0.3540000021457672,,,1.0,836.638,667.771,0.6389999985694885,796.627,588.626,0.7559999823570251,828.1,523.662,0.42500001192092896,,,1.0
78,,,1.0,907.975,684.041,0.5299999713897705,899.924,597.457,0.8059999942779541,979.138,644.21,0.5450000166893005,1187.992,613.11,0.3529999852180481,,,1.0,836.638,667.763,0.6510000228881836,796.627,588.64,0.7580000162124634,828.1,523.684,0.4480000138282776,1124.145,660.219,0.35100001096725464
79,,,1.0,907.992,684.041,0.5360000133514404,900.048,597.568,0.8109999895095825,979.138,644.233,0.5450000166893005,,,1.0,,,1.0,836.747,667.755,0.6549999713897705,796.63,588.648,0.7580000162124634,828.107,523.687,0.4830000102519989,,,1.0
80,,,,,,,,,,,,,,,,,,1.0,899.892,492.19,0.5630000233650208,899.825,597.171,0.777999997138977,971.541,643.865,0.6309999823570251,,,1.0
81,,,,,,,,,,,,,,,,891.68,348.08,0.8009999990463257,899.899,492.184,0.5569999814033508,899.856,597.171,0.7739999890327454,971.541,643.944,0.6480000019073486,,,1.0
82,,,,,,,,,,,,,,,,891.68,348.196,0.8309999704360962,899.93,492.172,0.5360000133514404,899.857,597.171,0.7710000276565552,971.599,644.02,0.6510000228881836,,,1.0
83,,,,,,,,,,,,,,,,891.68,349.341,0.7979999780654907,899.921,492.172,0.5559999942779541,899.857,597.147,0.7730000019073486,971.599,644.696,0.4869999885559082,,,1.0
84,,,1.0,835.61,676.086,0.5929999947547913,803.627,589.281,0.7979999780654907,828.057,523.818,0.35899999737739563,,,1.0,884.276,349.341,0.7979999780654907,899.921,492.157,0.5419999957084656,899.825,597.104,0.7770000100135803,1052.029,651.972,0.35899999737739563,1188.15,603.796,0.3700000047683716
85,,,1.0,835.907,683.488,0.6470000147819519,803.627,589.606,0.7910000085830688,828.147,523.828,0.4129999876022339,,,1.0,884.005,349.435,0.8140000104904175,899.93,492.172,0.5370000004768372,899.729,597.104,0.7710000276565552,1059.828,652.288,0.4390000104904175,1188.151,603.796,0.3709999918937683
86,,,1.0,835.907,683.63,0.7300000190734863,803.627,589.707,0.7960000038146973,828.147,523.828,0.414000004529953,,,1.0,883.992,349.486,0.8029999732971191,899.987,492.172,0.5389999747276306,899.586,596.833,0.7549999952316284,,,1.0,,,1.0
87,,,1.0,836.024,683.652,0.7350000143051147,803.627,589.771,0.8050000071525574,828.147,523.828,0.4869999885559082,,,1.0,876.019,357.31,0.7919999957084656,900.081,492.337,0.5299999713897705,899.092,596.684,0.6990000009536743,,,1.0,,,1.0
88,,,1.0,836.024,683.652,0.7459999918937683,803.641,589.843,0.7979999780654907,828.111,523.836,0.5879999995231628,,,1.0,876.019,357.675,0.7689999938011169,900.319,499.894,0.4880000054836273,899.092,596.684,0.5929999947547913,,,1.0,,,1.0
89,924.086,603.653,0.8109999895095825,836.024,683.652,0.7419999837875366,803.596,595.272,0.7730000019073486,828.04,523.845,0.6200000047683716,,,1.0,876.019,365.225,0.8029999732971191,900.33,500.318,0.43299999833106995,899.092,597.122,0.10100000351667404,,,1.0,,,1.0
90,,,1.0,844.339,683.652,0.625,803.533,595.91,0.7590000033378601,827.996,523.881,0.6309999823570251,,,1.0,,,,,,,,,,,,,,,
91,933.085,582.126,0.7039999961853027,859.283,675.718,0.5889999866485596,796.857,604.631,0.7990000247955322,820.588,531.976,0.6499999761581421,,,1.0,,,,,,,,,,,,,,,
92,933.085,582.126,0.7620000243186951,867.573,668.374,0.5830000042915344,796.636,612.402,0.8289999961853027,820.388,532.11,0.6710000038146973,,,1.0,,,,,,,,,,,,,,,
93,933.085,582.421,0.7680000066757202,867.789,668.374,0.6890000104904175,796.505,636.453,0.8349999785423279,819.909,547.21,0.6370000243186951,,,1.0,859.989,391.186,0.7940000295639038,901.558,507.819,0.5680000185966492,892.997,588.043,0.20800000429153442,,,1.0,,,1.0
94,932.078,582.421,0.765999972820282,867.834,668.374,0.6679999828338623,795.518,643.001,0.8529999852180481,811.575,555.697,0.6639999747276306,,,1.0,,,,,,,,,,,,,,,
95,932.078,586.656,0.703000009059906,867.834,676.203,0.6919999718666077,787.676,653.327,0.8339999914169312,811.474,563.826,0.6909999847412109,,,1.0,,,,,,,,,,,,,,,
96,932.078,589.056,0.5460000038146973,868.112,676.49,0.6779999732971191,787.562,653.849,0.843999981880188,803.683,571.233,0.6990000009536743,,,1.0,,,,,,,,,,,,,,,
97,,,1.0,868.287,683.374,0.6389999985694885,787.438,659.163,0.828000009059906,803.452,571.233,0.6919999718666077,,,1.0,860.292,390.717,0.8130000233650208,906.979,501.075,0.6060000061988831,900.18,580.526,0.6629999876022339,979.578,644.875,0.5180000066757202,980.489,571.545,0.39100000262260437
98,883.424,572.124,0.753000020980835,868.454,683.374,0.6200000047683716,787.203,659.839,0.8539999723434448,803.399,571.237,0.6809999942779541,,,1.0,,,,,,,,,,,,,,,
99,883.424,572.124,0.7269999980926514,868.596,683.374,0.6259999871253967,787.203,660.367,0.8500000238418579,803.324,571.297,0.6710000038146973,,,1.0,866.696,381.374,0.75,907.066,491.836,0.5709999799728394,891.961,556.311,0.19099999964237213,,,1.0,,,1.0
100,883.424,572.124,0.3930000066757202,875.243,675.829,0.5690000057220459,787.203,660.828,0.8240000009536743,795.944,579.946,0.6779999732971191,,,1.0,868.131,381.374,0.7730000019073486,908.343,491.836,0.6940000057220459,892.216,564.539,0.578000009059906,,,1.0,,,1.0
101,875.857,572.124,0.7609999775886536,875.29,675.439,0.5410000085830688,787.4,660.909,0.8230000138282776,795.884,580.043,0.6639999747276306,,,1.0,868.635,381.374,0.7850000262260437,914.978,491.836,0.6589999794960022,892.216,564.658,0.22200000286102295,,,1.0,,,1.0
102,875.721,571.767,0.5559999942779541,875.596,675.422,0.546999990940094,787.4,660.917,0.8230000138282776,795.827,580.071,0.6710000038146973,,,1.0,868.696,381.374,0.7799999713897705,915.045,491.836,0.7009999752044678,892.216,564.658,0.27000001072883606,,,1.0,,,1.0
103,868.056,571.655,0.5879999995231628,883.967,667.759,0.6800000071525574,787.448,669.128,0.8389999866485596,795.768,580.121,0.671999990940094,,,1.0,875.902,381.374,0.7820000052452087,915.074,491.855,0.6600000262260437,899.786,723.68,0.5400000214576721,,,1.0,,,1.0
104,867.432,571.655,0.6629999876022339,884.01,667.649,0.7250000238418579,787.474,669.349,0.8460000157356262,795.768,580.125,0.6600000262260437,,,1.0,875.964,389.857,0.7450000047683716,915.105,491.855,0.6299999952316284,899.786,723.853,0.5009999871253967,,,1.0,,,1.0
105,860.077,572.649,0.5720000267028809,884.14,667.608,0.7310000061988831,787.515,669.349,0.8500000238418579,795.768,580.132,0.6439999938011169,,,1.0,,,,,,,,,,,,,,,
106,859.857,572.824,0.593999981880188,884.034,660.7,0.718999981880188,787.733,669.393,0.5989999771118164,,,1.0,,,1.0,,,,,,,,,,,,,,,
107,860.077,579.981,0.6420000195503235,884.034,660.7,0.7149999737739563,787.94,669.436,0.8360000252723694,795.732,580.157,0.625,,,1.0,,,,,,,,,,,,,,,
108,860.077,579.981,0.6449999809265137,884.053,660.585,0.7049999833106995,788.656,675.239,0.8259999752044678,795.732,580.196,0.6159999966621399,,,1.0,,,,,,,,,,,,,,,
109,859.857,579.981,0.6520000100135803,884.053,660.563,0.6980000138282776,788.656,675.239,0.7540000081062317,795.732,580.203,0.6190000176429749,,,1.0,,,,,,,,,,,,,,,
110,859.857,579.981,0.6779999732971191,884.034,660.554,0.7099999785423279,788.661,675.264,0.7519999742507935,788.624,596.433,0.6359999775886536,,,1.0,,,,,,,,,,,,,,,
111,860.196,579.981,0.6290000081062317,883.716,660.385,0.7099999785423279,788.661,675.465,0.7549999952316284,788.481,596.433,0.6499999761581421,,,1.0,,,,,,,,,,,,,,,
112,,,1.0,883.59,660.174,0.7170000076293945,788.656,675.508,0.7559999823570251,788.468,596.433,0.6489999890327454,,,1.0,,,,,,,,,,,,,,,
