scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
7,676.576,663.112,0.7369999885559082,779.7,652.731,0.3880000114440918,876.364,684.499,0.5350000262260437,995.687,684.189,0.49799999594688416,,,1.0,803.703,773.437,0.7300000190734863,843.891,619.519,0.6349999904632568,851.15,531.976,0.7940000295639038,836.164,452.527,0.6859999895095825,924.258,371.635,0.4259999990463257
8,676.575,677.45,0.8489999771118164,779.671,652.731,0.47699999809265137,876.358,684.385,0.42100000381469727,,,1.0,,,1.0,818.378,773.437,0.7749999761581421,843.826,619.519,0.6349999904632568,851.15,531.87,0.800000011920929,836.164,452.544,0.6819999814033508,924.274,371.621,0.5109999775886536
9,835.144,772.975,0.7850000262260437,811.596,691.803,0.6019999980926514,876.358,684.385,0.43700000643730164,1004.407,676.939,0.4790000021457672,,,1.0,,,1.0,843.787,619.643,0.5920000076293945,851.166,531.758,0.7950000166893005,836.164,452.569,0.6650000214576721,924.393,371.635,0.44200000166893005
10,851.196,780.725,0.7829999923706055,811.596,692.048,0.5239999890327454,876.402,684.385,0.2800000011920929,,,1.0,,,1.0,868.188,772.824,0.7870000004768372,843.787,619.699,0.6359999775886536,851.168,531.729,0.8009999990463257,836.164,452.583,0.6650000214576721,924.413,371.704,0.4429999887943268
11,,,,,,,,,,,,,,,,876.136,779.432,0.7689999938011169,843.787,619.699,0.5830000042915344,851.23,531.667,0.7870000004768372,836.166,452.729,0.6639999747276306,924.444,371.704,0.46299999952316284
12,,,,,,,,,,,,,,,,890.855,779.432,0.7110000252723694,843.787,619.895,0.5720000267028809,851.36,531.624,0.7889999747276306,836.166,452.729,0.6549999713897705,924.46,371.71,0.44600000977516174
13,,,,,,,,,,,,,,,,899.554,779.432,0.8220000267028809,850.69,619.895,0.6000000238418579,851.525,531.6,0.7900000214576721,836.165,452.729,0.6380000114440918,924.481,371.759,0.4490000009536743
14,,,,,,,,,,,,,,,,915.42,780.42,0.7609999775886536,850.757,612.37,0.49000000953674316,851.811,531.475,0.7649999856948853,836.165,452.691,0.652999997138977,924.464,371.777,0.44200000166893005
15,,,,,,,,,,,,,,,,,,1.0,850.757,612.34,0.5590000152587891,852.02,531.425,0.7879999876022339,836.165,452.659,0.6539999842643738,924.464,371.777,0.44699999690055847
16,,,,,,,,,,,,,,,,,,1.0,850.943,612.37,0.5189999938011169,852.02,531.425,0.7799999713897705,835.91,452.659,0.6819999814033508,924.464,371.777,0.4519999921321869
17,,,,,,,,,,,,,,,,,,1.0,850.757,612.37,0.4050000011920929,852.02,531.475,0.7850000262260437,835.887,452.686,0.6859999895095825,924.386,371.731,0.45399999618530273
18,,,,,,,,,,,,,,,,,,1.0,850.704,636.105,0.35600000619888306,852.02,531.512,0.7820000052452087,835.86,452.686,0.6869999766349792,924.358,371.731,0.4429999887943268
19,,,,,,,,,,,,,,,,706.723,740.691,0.8569999933242798,780.078,645.176,0.546999990940094,852.056,531.512,0.7850000262260437,835.887,452.659,0.6899999976158142,924.35,371.731,0.4429999887943268
20,980.225,755.522,0.7919999957084656,859.797,651.567,0.5789999961853027,867.574,732.51,0.7070000171661377,,,1.0,,,1.0,708.138,740.801,0.8199999928474426,778.722,645.176,0.625,852.084,531.512,0.7680000066757202,835.91,452.433,0.6880000233650208,924.35,371.745,0.4009999930858612
21,,,,,,,,,,,,,,,,,,1.0,778.696,645.176,0.6179999709129333,852.084,531.464,0.7749999761581421,836.026,452.259,0.6890000104904175,924.334,371.745,0.40299999713897705
22,,,1.0,868.733,651.807,0.5979999899864197,875.887,724.47,0.5070000290870667,866.891,764.12,0.5230000019073486,,,1.0,,,1.0,778.696,645.176,0.6200000047683716,852.084,531.414,0.777999997138977,836.046,452.152,0.6830000281333923,924.333,371.775,0.453000009059906
23,995.894,739.556,0.7710000276565552,868.911,651.906,0.6019999980926514,884.204,732.158,0.5529999732971191,868.139,772.294,0.5619999766349792,,,1.0,707.319,748.085,0.8820000290870667,778.722,645.176,0.6100000143051147,852.084,531.355,0.7879999876022339,836.046,452.152,0.6909999847412109,924.334,371.745,0.47099998593330383
24,,,,,,,,,,,,,,,,707.319,748.262,0.8820000290870667,778.722,651.25,0.5929999947547913,851.957,531.414,0.777999997138977,836.046,452.152,0.699999988079071,924.334,371.736,0.46799999475479126
25,,,,,,,,,,,,,,,,707.319,748.583,0.8899999856948853,778.696,651.369,0.6399999856948853,851.886,531.392,0.7739999890327454,836.015,452.152,0.6990000009536743,924.333,371.721,0.4699999988079071
26,,,,,,,,,,,,,,,,707.319,748.655,0.8859999775886536,779.724,651.369,0.6010000109672546,851.886,531.355,0.7699999809265137,835.902,452.152,0.6970000267028809,924.333,371.721,0.4659999907016754
27,,,,,,,,,,,,,,,,707.319,748.792,0.8859999775886536,779.753,651.25,0.5680000185966492,851.652,531.392,0.7649999856948853,827.533,443.756,0.6859999895095825,924.334,371.721,0.46299999952316284
28,,,,,,,,,,,,,,,,,,1.0,772.918,651.583,0.5049999952316284,851.452,531.427,0.7630000114440918,827.533,443.751,0.6940000057220459,,,1.0
29,,,,,,,,,,,,,,,,,,1.0,875.446,644.218,0.5059999823570251,844.445,531.427,0.8190000057220459,827.533,443.751,0.6980000138282776,924.296,371.698,0.4779999852180481
30,,,,,,,,,,,,,,,,692.565,677.552,0.8450000286102295,875.596,635.821,0.5450000166893005,844.445,531.507,0.8339999914169312,827.551,443.751,0.7039999961853027,924.304,371.698,0.4779999852180481
31,,,,,,,,,,,,,,,,1035.455,677.575,0.753000020980835,883.856,635.728,0.5270000100135803,844.445,532.162,0.8320000171661377,827.677,452.253,0.6869999766349792,924.304,371.699,0.4790000021457672
32,,,,,,,,,,,,,,,,1036.08,683.874,0.6399999856948853,884.069,635.333,0.5580000281333923,844.445,540.305,0.8009999990463257,827.929,452.302,0.6589999794960022,924.337,371.699,0.47699999809265137
33,,,,,,,,,,,,,,,,1051.978,683.874,0.6769999861717224,884.183,628.52,0.5809999704360962,844.442,540.434,0.8040000200271606,835.751,453.076,0.6639999747276306,924.348,371.699,0.47600001096725464
34,,,,,,,,,,,,,,,,,,1.0,884.069,628.393,0.5239999890327454,844.442,540.5,0.8159999847412109,835.818,453.115,0.6570000052452087,924.378,371.764,0.47999998927116394
35,,,,,,,,,,,,,,,,,,1.0,884.035,628.393,0.4169999957084656,844.375,540.506,0.8159999847412109,835.87,453.299,0.6690000295639038,924.381,371.764,0.47600001096725464
36,,,,,,,,,,,,,,,,,,1.0,884.035,628.46,0.5260000228881836,844.291,540.526,0.8159999847412109,835.986,459.814,0.6679999828338623,924.381,371.764,0.4699999988079071
37,,,,,,,,,,,,,,,,,,1.0,884.035,628.393,0.628000020980835,844.286,547.284,0.8569999933242798,836.394,459.943,0.6690000295639038,924.378,371.764,0.4740000069141388
38,,,,,,,,,,,,,,,,,,1.0,884.035,628.46,0.6499999761581421,844.218,548.315,0.8450000286102295,836.412,468.067,0.6700000166893005,924.266,371.764,0.4440000057220459
39,,,,,,,,,,,,,,,,,,1.0,891.199,628.53,0.6740000247955322,844.186,556.371,0.8140000104904175,836.581,476.33,0.7129999995231628,924.263,371.735,0.4359999895095825
40,,,,,,,,,,,,,,,,,,1.0,900.486,636.447,0.6800000071525574,844.218,563.554,0.8370000123977661,836.616,476.353,0.675000011920929,908.204,371.764,0.41100001335144043
41,,,,,,,,,,,,,,,,,,1.0,,,1.0,843.943,573.646,0.8019999861717224,836.616,492.437,0.6449999809265137,899.687,371.804,0.4480000138282776
42,,,,,,,,,,,,,,,,844.322,709.501,0.6629999876022339,907.484,643.701,0.6439999938011169,843.943,588.561,0.7630000114440918,836.581,508.106,0.6690000295639038,716.479,596.088,0.48899999260902405
43,,,,,,,,,,,,,,,,,,1.0,,,1.0,844.221,611.86,0.8240000009536743,836.581,531.95,0.6679999828338623,716.479,603.485,0.4869999885559082
44,,,,,,,,,,,,,,,,,,1.0,,,1.0,851.75,628.592,0.6660000085830688,836.653,547.932,0.6489999890327454,716.479,604.556,0.5099999904632568
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,1.0,,,1.0,900.199,628.262,0.7940000295639038,836.016,571.697,0.6240000128746033,859.968,435.324,0.39399999380111694
50,,,,,,,,,,,,,,,,,,1.0,,,1.0,908.193,628.476,0.7860000133514404,843.847,578.755,0.6349999904632568,859.968,435.554,0.3880000114440918
51,,,,,,,,,,,,,,,,,,1.0,,,1.0,915.228,628.794,0.6710000038146973,844.351,578.755,0.6840000152587891,859.968,492.169,0.4129999876022339
52,,,,,,,,,,,,,,,,,,1.0,,,1.0,923.5,628.794,0.7080000042915344,851.974,578.755,0.7089999914169312,859.773,435.554,0.3880000114440918
53,,,,,,,,,,,,,,,,,,1.0,,,1.0,923.5,628.794,0.6769999861717224,852.15,578.755,0.5559999942779541,859.773,492.169,0.45899999141693115
54,,,,,,,,,,,,,,,,948.541,614.151,0.656000018119812,794.768,628.661,0.5519999861717224,923.5,628.732,0.6639999747276306,852.666,578.755,0.5339999794960022,859.773,595.015,0.35600000619888306
55,,,,,,,,,,,,,,,,1212.408,683.996,0.7319999933242798,794.768,667.077,0.6179999709129333,747.929,611.057,0.5899999737739563,,,1.0,,,1.0
56,,,,,,,,,,,,,,,,,,1.0,795.699,667.862,0.675000011920929,747.929,611.057,0.7789999842643738,795.932,540.045,0.34599998593330383,764.003,492.022,0.39399999380111694
57,1219.075,628.398,0.6420000195503235,1075.622,627.872,0.6349999904632568,979.39,636.938,0.722000002861023,900.712,595.699,0.5479999780654907,876.132,428.125,0.40400001406669617,,,1.0,795.699,675.842,0.625,747.929,611.057,0.7620000243186951,836.507,549.274,0.48500001430511475,,,1.0
58,1227.977,629.602,0.574999988079071,1075.717,628.058,0.6579999923706055,987.652,643.768,0.6740000247955322,907.26,604.049,0.5649999976158142,1027.977,555.664,0.36899998784065247,,,,,,,,,,,,,,,
59,1228.021,644.734,0.5789999961853027,1076.156,628.46,0.6430000066757202,995.925,644.04,0.5690000057220459,907.384,604.112,0.5540000200271606,1027.991,555.751,0.34599998593330383,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,,,,,,,,,,,,,,,,1219.68,668.352,0.722000002861023,1092.381,635.42,0.6340000033378601,1004.332,636.546,0.4729999899864197,907.496,604.152,0.5429999828338623,,,1.0
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,,,,,,,,,,,,,,,,,,1.0,,,1.0,987.949,628.387,0.6029999852180481,900.29,596.07,0.5080000162124634,828.275,491.709,0.38600000739097595
64,,,1.0,,,1.0,754.986,644.181,0.8270000219345093,732.116,564.238,0.6809999942779541,691.822,660.292,0.40799999237060547,1211.429,684.242,0.7179999947547913,1092.691,619.718,0.6620000004768372,988.0,628.397,0.7279999852180481,907.535,604.075,0.5740000009536743,,,1.0
65,,,1.0,834.705,675.055,0.5870000123977661,756.799,644.823,0.7889999747276306,732.116,564.717,0.6539999842643738,691.881,660.352,0.4189999997615814,1211.436,684.348,0.7179999947547913,1100.064,619.86,0.6549999713897705,988.005,628.397,0.7170000076293945,907.543,604.102,0.5289999842643738,,,1.0
66,,,1.0,834.962,675.743,0.5170000195503235,771.262,653.071,0.8080000281333923,732.116,579.451,0.5649999976158142,691.892,660.504,0.421999990940094,1211.44,684.413,0.7039999961853027,1100.064,619.86,0.6340000033378601,988.005,628.387,0.7049999833106995,907.543,604.102,0.49799999594688416,,,1.0
67,,,1.0,,,1.0,779.226,660.16,0.8009999990463257,732.006,580.001,0.597000002861023,691.892,660.581,0.42800000309944153,1219.783,684.413,0.7369999885559082,1100.064,619.86,0.6140000224113464,995.178,621.093,0.7120000123977661,915.978,604.134,0.5180000066757202,,,1.0
68,,,1.0,868.291,667.349,0.5899999737739563,780.18,668.148,0.8140000104904175,723.895,596.582,0.6060000061988831,691.917,667.647,0.46799999475479126,1226.945,693.062,0.6700000166893005,1100.064,620.096,0.6850000023841858,995.355,621.093,0.7649999856948853,916.077,604.178,0.5569999814033508,,,1.0
69,,,1.0,868.313,667.425,0.5830000042915344,780.303,668.293,0.7720000147819519,723.895,596.614,0.6000000238418579,691.925,667.77,0.4350000023841858,,,1.0,1100.064,620.255,0.5690000057220459,995.463,621.093,0.7820000052452087,916.148,604.26,0.49399998784065247,,,1.0
70,,,1.0,868.358,667.508,0.5799999833106995,788.416,668.293,0.7200000286102295,723.859,596.614,0.6129999756813049,,,1.0,,,,,,,,,,,,,,,
71,,,1.0,876.008,668.125,0.5950000286102295,788.841,668.293,0.6880000233650208,723.895,596.582,0.5899999737739563,,,1.0,,,,,,,,,,,,,,,
72,,,1.0,939.898,676.231,0.5680000185966492,1004.083,621.109,0.7760000228881836,723.957,596.582,0.5839999914169312,,,1.0,,,,,,,,,,,,,,,
73,,,1.0,939.898,676.231,0.5580000281333923,1004.083,621.109,0.7630000114440918,724.129,596.614,0.5630000233650208,,,1.0,,,,,,,,,,,,,,,
74,,,1.0,939.898,676.278,0.5350000262260437,1004.083,621.109,0.765999972820282,724.42,604.055,0.5509999990463257,,,1.0,,,,,,,,,,,,,,,
75,,,1.0,891.188,676.887,0.574999988079071,812.331,675.51,0.75,731.463,635.432,0.5440000295639038,,,1.0,,,,,,,,,,,,,,,
76,,,1.0,891.188,676.95,0.5429999828338623,812.331,676.318,0.7639999985694885,731.745,635.502,0.6340000033378601,,,1.0,,,,,,,,,,,,,,,
77,,,1.0,891.188,676.95,0.5540000200271606,812.331,676.318,0.8069999814033508,740.252,652.106,0.7239999771118164,,,1.0,,,,,,,,,,,,,,,
78,,,1.0,900.618,683.642,0.6570000052452087,819.04,676.318,0.8379999995231628,740.375,652.106,0.7120000123977661,,,1.0,,,,,,,,,,,,,,,
79,,,1.0,901.073,683.642,0.6370000243186951,820.55,676.152,0.7900000214576721,740.583,652.106,0.7319999933242798,,,1.0,,,,,,,,,,,,,,,
80,,,1.0,906.761,683.788,0.6700000166893005,820.654,676.152,0.8100000023841858,740.609,652.106,0.6880000233650208,,,1.0,,,,,,,,,,,,,,,
81,,,1.0,907.524,691.559,0.6259999871253967,827.048,676.152,0.8500000238418579,740.729,652.106,0.6809999942779541,,,1.0,,,,,,,,,,,,,,,
82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,,,1.0,916.789,683.614,0.5669999718666077,834.619,668.632,0.8410000205039978,746.758,659.969,0.7179999947547913,,,1.0,,,,,,,,,,,,,,,
84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
87,1218.915,700.41,0.7390000224113464,907.423,676.312,0.5619999766349792,835.23,612.318,0.7979999780654907,740.711,604.035,0.699999988079071,,,1.0,,,,,,,,,,,,,,,
88,,,1.0,,,1.0,835.23,659.284,0.7350000143051147,740.735,651.694,0.5870000123977661,780.241,539.437,0.4169999957084656,,,,,,,,,,,,,,,
89,,,1.0,907.212,676.329,0.5950000286102295,835.31,659.355,0.7910000085830688,746.903,651.753,0.6389999985694885,780.285,563.212,0.3580000102519989,,,,,,,,,,,,,,,
90,,,1.0,907.327,676.341,0.6060000061988831,1013.001,659.355,0.8069999814033508,916.123,651.753,0.6489999890327454,932.258,563.252,0.35199999809265137,,,,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,1.0,915.592,676.357,0.6150000095367432,1019.503,613.039,0.7670000195503235,916.131,604.045,0.5879999995231628,,,1.0,,,1.0,,,1.0,835.19,659.189,0.8180000185966492,740.632,651.672,0.652999997138977,780.351,563.128,0.3540000021457672
93,,,1.0,,,1.0,1019.507,613.171,0.777999997138977,916.132,604.065,0.5720000267028809,932.296,539.516,0.39100000262260437,,,1.0,915.384,675.975,0.5989999771118164,835.292,659.243,0.8109999895095825,740.632,651.672,0.6579999923706055,,,1.0
94,,,1.0,,,1.0,1019.597,613.254,0.781000018119812,916.153,604.089,0.5770000219345093,932.299,539.519,0.38999998569488525,,,1.0,915.416,675.975,0.6110000014305115,835.378,659.243,0.8130000233650208,740.632,651.693,0.6570000052452087,,,1.0
95,,,,,,,,,,,,,,,,,,1.0,915.507,675.975,0.6060000061988831,835.409,659.252,0.8209999799728394,740.572,651.706,0.6610000133514404,780.256,563.145,0.35600000619888306
96,,,,,,,,,,,,,,,,1091.556,668.095,0.6399999856948853,915.697,675.975,0.6129999756813049,835.523,659.243,0.8270000219345093,740.53,651.702,0.6660000085830688,780.256,563.155,0.3610000014305115
97,,,,,,,,,,,,,,,,,,1.0,915.697,676.032,0.6119999885559082,835.657,659.24,0.8330000042915344,740.53,651.693,0.6690000295639038,780.268,563.155,0.36800000071525574
98,,,,,,,,,,,,,,,,,,1.0,915.745,676.051,0.6010000109672546,835.81,659.195,0.8339999914169312,740.53,651.702,0.6639999747276306,780.272,563.165,0.36800000071525574
99,,,,,,,,,,,,,,,,1084.219,667.595,0.7089999914169312,915.764,676.058,0.5899999737739563,835.822,659.194,0.8429999947547913,740.579,651.709,0.6620000004768372,780.298,563.165,0.36500000953674316
100,,,,,,,,,,,,,,,,,,1.0,915.983,676.058,0.5899999737739563,836.074,659.194,0.8650000095367432,740.7,651.72,0.6100000143051147,,,1.0
101,,,,,,,,,,,,,,,,1068.44,667.397,0.7260000109672546,916.169,676.058,0.5929999947547913,836.193,659.148,0.8560000061988831,740.718,651.72,0.6380000114440918,780.204,563.139,0.3700000047683716
102,,,,,,,,,,,,,,,,,,1.0,923.284,675.838,0.5619999766349792,836.203,659.148,0.8519999980926514,740.823,651.739,0.6380000114440918,780.217,563.141,0.375
103,,,,,,,,,,,,,,,,,,1.0,923.299,675.654,0.5799999833106995,836.218,659.148,0.8510000109672546,740.854,651.72,0.6290000081062317,780.226,563.16,0.37299999594688416
104,,,,,,,,,,,,,,,,,,1.0,923.307,675.474,0.5649999976158142,836.218,659.148,0.8410000205039978,740.854,651.718,0.7059999704360962,780.226,563.16,0.36899998784065247
105,,,,,,,,,,,,,,,,,,1.0,923.307,675.473,0.5920000076293945,836.276,659.148,0.847000002861023,740.848,651.713,0.6359999775886536,780.228,563.179,0.3659999966621399
106,,,,,,,,,,,,,,,,,,1.0,923.319,675.36,0.609000027179718,836.278,659.169,0.8519999980926514,740.848,651.713,0.6420000195503235,780.247,563.184,0.367000013589859
107,,,,,,,,,,,,,,,,,,1.0,923.343,675.35,0.6579999923706055,836.276,659.284,0.843999981880188,740.848,651.713,0.6389999985694885,780.247,563.195,0.3619999885559082
108,,,,,,,,,,,,,,,,,,1.0,923.359,675.336,0.6480000019073486,836.226,659.295,0.8420000076293945,740.848,651.754,0.6340000033378601,780.247,563.26,0.35100001096725464
109,,,,,,,,,,,,,,,,1026.65,660.911,0.7329999804496765,923.359,675.35,0.6740000247955322,836.226,659.295,0.8399999737739563,746.988,659.649,0.7160000205039978,780.186,563.272,0.3479999899864197
110,,,,,,,,,,,,,,,,1026.65,660.911,0.6880000233650208,923.359,675.35,0.6729999780654907,836.121,659.295,0.828000009059906,747.005,659.747,0.7139999866485596,780.186,563.291,0.3479999899864197
111,,,,,,,,,,,,,,,,1026.65,660.911,0.7990000247955322,915.955,675.618,0.6729999780654907,836.065,659.241,0.828000009059906,747.012,659.754,0.7139999866485596,780.186,563.292,0.35199999809265137
112,,,,,,,,,,,,,,,,1020.719,652.027,0.7459999918937683,915.906,675.739,0.6859999895095825,835.909,659.241,0.8379999995231628,747.012,659.762,0.7059999704360962,,,1.0
113,,,,,,,,,,,,,,,,1020.719,652.027,0.7139999866485596,915.547,675.739,0.6850000023841858,835.786,659.227,0.8429999947547913,747.012,659.776,0.7070000171661377,,,1.0
114,,,1.0,,,1.0,1019.503,596.359,0.8489999771118164,899.198,587.748,0.5410000085830688,835.089,517.285,0.3330000042915344,1020.719,652.027,0.6840000152587891,915.533,675.618,0.6830000281333923,835.661,659.227,0.8450000286102295,747.012,659.794,0.7039999961853027,,,1.0
115,,,,,,,,,,,,,,,,,,1.0,915.533,675.301,0.6700000166893005,835.52,659.186,0.8349999785423279,746.91,659.804,0.7120000123977661,780.235,563.283,0.3790000081062317
116,,,1.0,,,1.0,1019.134,595.828,0.8410000205039978,907.961,596.05,0.5709999799728394,835.145,517.196,0.3310000002384186,,,1.0,915.533,675.198,0.6589999794960022,835.418,659.178,0.8299999833106995,746.898,659.804,0.7080000042915344,780.235,563.292,0.38199999928474426
117,,,1.0,,,1.0,1019.315,595.908,0.8339999914169312,907.993,596.208,0.597000002861023,835.209,517.246,0.3370000123977661,1004.759,645.353,0.722000002861023,916.023,668.087,0.6470000147819519,835.384,659.165,0.8429999947547913,746.869,659.804,0.7149999737739563,780.257,563.321,0.3720000088214874
